  2.7593309E-11  4.5050585E-03  1.9540034E-02  4.2275898E+04
  2.8994221E-11  4.7337802E-03  1.9540041E-02  4.2275901E+04
  3.0395135E-11  4.9625023E-03  1.9540048E-02  4.2275904E+04
  3.2053601E-11  5.2332740E-03  1.9540054E-02  4.2275907E+04
  3.3712071E-11  5.5040462E-03  1.9540062E-02  4.2275911E+04
  3.5370537E-11  5.7748179E-03  1.9540070E-02  4.2275914E+04
  3.7029006E-11  6.0455901E-03  1.9540078E-02  4.2275918E+04
  3.8687476E-11  6.3163624E-03  1.9540086E-02  4.2275921E+04
  4.0345942E-11  6.5871341E-03  1.9540094E-02  4.2275925E+04
  4.2004412E-11  6.8579063E-03  1.9540102E-02  4.2275928E+04
  4.3957530E-11  7.1767848E-03  1.9540110E-02  4.2275932E+04
  4.5910648E-11  7.4956633E-03  1.9540119E-02  4.2275936E+04
  4.7863767E-11  7.8145418E-03  1.9540128E-02  4.2275941E+04
  4.9816882E-11  8.1334197E-03  1.9540138E-02  4.2275945E+04
  5.1770000E-11  8.4522982E-03  1.9540147E-02  4.2275949E+04
  5.3723119E-11  8.7711767E-03  1.9540157E-02  4.2275953E+04
  5.5676237E-11  9.0900551E-03  1.9540166E-02  4.2275958E+04
  5.7962810E-11  9.4633756E-03  1.9540176E-02  4.2275962E+04
  6.0249384E-11  9.8366961E-03  1.9540187E-02  4.2275967E+04
  6.2535954E-11  1.0210016E-02  1.9540198E-02  4.2275972E+04
  6.4822531E-11  1.0583337E-02  1.9540209E-02  4.2275977E+04
  6.7109101E-11  1.0956657E-02  1.9540220E-02  4.2275982E+04
  6.9395678E-11  1.1329978E-02  1.9540231E-02  4.2275987E+04
  7.1682248E-11  1.1703298E-02  1.9540243E-02  4.2275992E+04
  7.4390159E-11  1.2145409E-02  1.9540254E-02  4.2275997E+04
  7.7098071E-11  1.2587519E-02  1.9540267E-02  4.2276003E+04
  7.9805982E-11  1.3029630E-02  1.9540281E-02  4.2276009E+04
  8.2513900E-11  1.3471742E-02  1.9540294E-02  4.2276015E+04
  8.5221811E-11  1.3913853E-02  1.9540307E-02  4.2276021E+04
  8.7929723E-11  1.4355964E-02  1.9540321E-02  4.2276027E+04
  9.0637634E-11  1.4798074E-02  1.9540334E-02  4.2276033E+04
  9.3877494E-11  1.5327034E-02  1.9540348E-02  4.2276040E+04
  9.7117360E-11  1.5855995E-02  1.9540364E-02  4.2276047E+04
  1.0035723E-10  1.6384957E-02  1.9540380E-02  4.2276054E+04
  1.0359709E-10  1.6913918E-02  1.9540397E-02  4.2276062E+04
  1.0683696E-10  1.7442879E-02  1.9540413E-02  4.2276069E+04
  1.1007683E-10  1.7971840E-02  1.9540429E-02  4.2276076E+04
  1.1331669E-10  1.8500800E-02  1.9540446E-02  4.2276084E+04
  1.1723797E-10  1.9141014E-02  1.9540462E-02  4.2276091E+04
  1.2115925E-10  1.9781227E-02  1.9540482E-02  4.2276100E+04
  1.2508053E-10  2.0421440E-02  1.9540502E-02  4.2276109E+04
  1.2900180E-10  2.1061651E-02  1.9540522E-02  4.2276118E+04
  1.3292308E-10  2.1701864E-02  1.9540543E-02  4.2276127E+04
  1.3684436E-10  2.2342077E-02  1.9540563E-02  4.2276137E+04
  1.4076564E-10  2.2982290E-02  1.9540583E-02  4.2276146E+04
  1.4557518E-10  2.3767527E-02  1.9540604E-02  4.2276155E+04
  1.5038473E-10  2.4552763E-02  1.9540629E-02  4.2276166E+04
  1.5519427E-10  2.5338000E-02  1.9540654E-02  4.2276178E+04
  1.6000380E-10  2.6123234E-02  1.9540679E-02  4.2276189E+04
  1.6481334E-10  2.6908470E-02  1.9540704E-02  4.2276200E+04
  1.6962289E-10  2.7693707E-02  1.9540730E-02  4.2276212E+04
  1.7443243E-10  2.8478943E-02  1.9540755E-02  4.2276223E+04
  1.8038282E-10  2.9450442E-02  1.9540781E-02  4.2276235E+04
  1.8633323E-10  3.0421944E-02  1.9540813E-02  4.2276249E+04
  1.9228364E-10  3.1393445E-02  1.9540845E-02  4.2276264E+04
  1.9823405E-10  3.2364947E-02  1.9540877E-02  4.2276278E+04
  2.0418446E-10  3.3336448E-02  1.9540909E-02  4.2276293E+04
  2.1013487E-10  3.4307949E-02  1.9540941E-02  4.2276307E+04
  2.1608526E-10  3.5279449E-02  1.9540974E-02  4.2276322E+04
  2.2328180E-10  3.6454402E-02  1.9541007E-02  4.2276337E+04
  2.3047835E-10  3.7629355E-02  1.9541046E-02  4.2276355E+04
  2.3767491E-10  3.8804311E-02  1.9541086E-02  4.2276373E+04
  2.4487145E-10  3.9979264E-02  1.9541126E-02  4.2276391E+04
  2.5206799E-10  4.1154217E-02  1.9541166E-02  4.2276409E+04
  2.5926454E-10  4.2329171E-02  1.9541207E-02  4.2276427E+04
  2.6646108E-10  4.3504124E-02  1.9541248E-02  4.2276445E+04
  2.7522483E-10  4.4934949E-02  1.9541289E-02  4.2276464E+04
  2.8398861E-10  4.6365779E-02  1.9541339E-02  4.2276486E+04
  2.9275238E-10  4.7796608E-02  1.9541389E-02  4.2276509E+04
  3.0151613E-10  4.9227434E-02  1.9541440E-02  4.2276532E+04
  3.1027991E-10  5.0658263E-02  1.9541491E-02  4.2276555E+04
  3.1904368E-10  5.2089093E-02  1.9541542E-02  4.2276578E+04
  3.2780743E-10  5.3519918E-02  1.9541593E-02  4.2276601E+04
  3.3838534E-10  5.5246934E-02  1.9541645E-02  4.2276625E+04
  3.4896322E-10  5.6973946E-02  1.9541708E-02  4.2276653E+04
  3.5954110E-10  5.8700957E-02  1.9541772E-02  4.2276682E+04
  3.7011901E-10  6.0427973E-02  1.9541835E-02  4.2276711E+04
  3.8069688E-10  6.2154985E-02  1.9541900E-02  4.2276740E+04
  3.9127476E-10  6.3881997E-02  1.9541964E-02  4.2276769E+04
  4.0185264E-10  6.5609008E-02  1.9542030E-02  4.2276798E+04
  4.1386475E-10  6.7570181E-02  1.9542095E-02  4.2276828E+04
  4.2587686E-10  6.9531355E-02  1.9542170E-02  4.2276861E+04
  4.3788897E-10  7.1492528E-02  1.9542246E-02  4.2276896E+04
  4.4990108E-10  7.3453701E-02  1.9542322E-02  4.2276930E+04
  4.6191319E-10  7.5414874E-02  1.9542398E-02  4.2276964E+04
  4.7392530E-10  7.7376047E-02  1.9542475E-02  4.2276999E+04
  4.8593741E-10  7.9337220E-02  1.9542553E-02  4.2277034E+04
  4.9963782E-10  8.1574036E-02  1.9542632E-02  4.2277070E+04
  5.1333823E-10  8.3810852E-02  1.9542721E-02  4.2277110E+04
  5.2703864E-10  8.6047667E-02  1.9542812E-02  4.2277151E+04
  5.4073905E-10  8.8284483E-02  1.9542904E-02  4.2277192E+04
  5.5443946E-10  9.0521299E-02  1.9542996E-02  4.2277234E+04
  5.6813987E-10  9.2758114E-02  1.9543089E-02  4.2277276E+04
  5.8184028E-10  9.4994930E-02  1.9543182E-02  4.2277318E+04
  5.9763633E-10  9.7573894E-02  1.9543277E-02  4.2277361E+04
  6.1343244E-10  1.0015287E-01  1.9543386E-02  4.2277410E+04
  6.2922855E-10  1.0273184E-01  1.9543497E-02  4.2277460E+04
  6.4502461E-10  1.0531080E-01  1.9543608E-02  4.2277510E+04
  6.6082071E-10  1.0788978E-01  1.9543721E-02  4.2277561E+04
  6.7661682E-10  1.1046875E-01  1.9543834E-02  4.2277612E+04
  6.9241288E-10  1.1304771E-01  1.9543949E-02  4.2277664E+04
  7.1078175E-10  1.1604673E-01  1.9544064E-02  4.2277716E+04
  7.2915063E-10  1.1904575E-01  1.9544199E-02  4.2277777E+04
  7.4751951E-10  1.2204477E-01  1.9544336E-02  4.2277838E+04
  7.6588839E-10  1.2504379E-01  1.9544474E-02  4.2277901E+04
  7.8425721E-10  1.2804280E-01  1.9544613E-02  4.2277963E+04
  8.0262609E-10  1.3104182E-01  1.9544754E-02  4.2278027E+04
  8.2099497E-10  1.3404084E-01  1.9544896E-02  4.2278091E+04
  8.4160432E-10  1.3740565E-01  1.9545039E-02  4.2278155E+04
  8.6221367E-10  1.4077047E-01  1.9545202E-02  4.2278229E+04
  8.8282302E-10  1.4413528E-01  1.9545365E-02  4.2278302E+04
  9.0343231E-10  1.4750008E-01  1.9545531E-02  4.2278377E+04
  9.2404166E-10  1.5086489E-01  1.9545698E-02  4.2278453E+04
  9.4465101E-10  1.5422971E-01  1.9545867E-02  4.2278529E+04
  9.6526030E-10  1.5759451E-01  1.9546038E-02  4.2278606E+04
  9.8944491E-10  1.6154304E-01  1.9546210E-02  4.2278683E+04
  1.0136294E-09  1.6549156E-01  1.9546414E-02  4.2278775E+04
  1.0378140E-09  1.6944009E-01  1.9546621E-02  4.2278868E+04
  1.0619985E-09  1.7338861E-01  1.9546829E-02  4.2278963E+04
  1.0861830E-09  1.7733712E-01  1.9547041E-02  4.2279058E+04
  1.1103676E-09  1.8128565E-01  1.9547254E-02  4.2279154E+04
  1.1345521E-09  1.8523417E-01  1.9547470E-02  4.2279251E+04
  1.1622163E-09  1.8975080E-01  1.9547688E-02  4.2279349E+04
  1.1898806E-09  1.9426744E-01  1.9547940E-02  4.2279463E+04
  1.2175448E-09  1.9878407E-01  1.9548195E-02  4.2279578E+04
  1.2452090E-09  2.0330071E-01  1.9548453E-02  4.2279694E+04
  1.2728732E-09  2.0781735E-01  1.9548714E-02  4.2279812E+04
  1.3005375E-09  2.1233398E-01  1.9548979E-02  4.2279931E+04
  1.3282018E-09  2.1685064E-01  1.9549246E-02  4.2280052E+04
  1.3519917E-09  2.2073474E-01  1.9549516E-02  4.2280174E+04
  1.3757817E-09  2.2461883E-01  1.9549751E-02  4.2280279E+04
  1.3995717E-09  2.2850295E-01  1.9549988E-02  4.2280386E+04
  1.4233617E-09  2.3238705E-01  1.9550228E-02  4.2280494E+04
  1.4471516E-09  2.3627114E-01  1.9550469E-02  4.2280603E+04
  1.4709417E-09  2.4015526E-01  1.9550713E-02  4.2280713E+04
  1.4991328E-09  2.4475792E-01  1.9550959E-02  4.2280824E+04
  1.5273240E-09  2.4936059E-01  1.9551254E-02  4.2280957E+04
  1.5555151E-09  2.5396325E-01  1.9551552E-02  4.2281091E+04
  1.5837062E-09  2.5856591E-01  1.9551853E-02  4.2281227E+04
  1.6118975E-09  2.6316860E-01  1.9552157E-02  4.2281364E+04
  1.6400886E-09  2.6777126E-01  1.9552464E-02  4.2281502E+04
  1.6734516E-09  2.7321830E-01  1.9552775E-02  4.2281642E+04
  1.7068146E-09  2.7866536E-01  1.9553146E-02  4.2281809E+04
  1.7401775E-09  2.8411241E-01  1.9553522E-02  4.2281979E+04
  1.7735405E-09  2.8955945E-01  1.9553903E-02  4.2282150E+04
  1.8069035E-09  2.9500651E-01  1.9554288E-02  4.2282324E+04
  1.8402664E-09  3.0045355E-01  1.9554677E-02  4.2282499E+04
  1.8736295E-09  3.0590062E-01  1.9555071E-02  4.2282676E+04
  1.9139256E-09  3.1247962E-01  1.9555469E-02  4.2282856E+04
  1.9542219E-09  3.1905865E-01  1.9555956E-02  4.2283075E+04
  1.9945183E-09  3.2563769E-01  1.9556450E-02  4.2283298E+04
  2.0348146E-09  3.3221673E-01  1.9556950E-02  4.2283523E+04
  2.0751108E-09  3.3879573E-01  1.9557457E-02  4.2283751E+04
  2.1154071E-09  3.4537476E-01  1.9557971E-02  4.2283982E+04
  2.1557034E-09  3.5195380E-01  1.9558491E-02  4.2284216E+04
  2.2093117E-09  3.6070622E-01  1.9559017E-02  4.2284454E+04
  2.2629202E-09  3.6945868E-01  1.9559728E-02  4.2284774E+04
  2.3165284E-09  3.7821110E-01  1.9560450E-02  4.2285099E+04
  2.3701366E-09  3.8696352E-01  1.9561184E-02  4.2285429E+04
  2.4237451E-09  3.9571598E-01  1.9561930E-02  4.2285765E+04
  2.4773533E-09  4.0446840E-01  1.9562687E-02  4.2286106E+04
  2.5309616E-09  4.1322082E-01  1.9563456E-02  4.2286452E+04
  2.5918811E-09  4.2316692E-01  1.9564237E-02  4.2286803E+04
  2.6528003E-09  4.3311299E-01  1.9565139E-02  4.2287209E+04
  2.7137196E-09  4.4305905E-01  1.9566056E-02  4.2287622E+04
  2.7746389E-09  4.5300512E-01  1.9566987E-02  4.2288041E+04
  2.8355581E-09  4.6295118E-01  1.9567935E-02  4.2288467E+04
  2.8964774E-09  4.7289725E-01  1.9568897E-02  4.2288900E+04
  2.9573967E-09  4.8284331E-01  1.9569874E-02  4.2289339E+04
  3.0099692E-09  4.9142665E-01  1.9570867E-02  4.2289786E+04
  3.0625416E-09  5.0000994E-01  1.9571736E-02  4.2290177E+04
  3.1151142E-09  5.0859327E-01  1.9572616E-02  4.2290572E+04
  3.1676865E-09  5.1717657E-01  1.9573508E-02  4.2290973E+04
  3.2202591E-09  5.2575990E-01  1.9574411E-02  4.2291379E+04
  3.2728315E-09  5.3434320E-01  1.9575326E-02  4.2291790E+04
  3.3341732E-09  5.4435824E-01  1.9576251E-02  4.2292207E+04
  3.3955147E-09  5.5437324E-01  1.9577346E-02  4.2292698E+04
  3.4568564E-09  5.6438828E-01  1.9578456E-02  4.2293197E+04
  3.5181979E-09  5.7440328E-01  1.9579581E-02  4.2293703E+04
  3.5795397E-09  5.8441832E-01  1.9580722E-02  4.2294216E+04
  3.6408812E-09  5.9443332E-01  1.9581879E-02  4.2294735E+04
  3.7176542E-09  6.0696777E-01  1.9583051E-02  4.2295262E+04
  3.7944268E-09  6.1950215E-01  1.9584540E-02  4.2295930E+04
  3.8711998E-09  6.3203660E-01  1.9586053E-02  4.2296610E+04
  3.9479724E-09  6.4457098E-01  1.9587590E-02  4.2297300E+04
  4.0247454E-09  6.5710543E-01  1.9589152E-02  4.2298001E+04
  4.1015184E-09  6.6963988E-01  1.9590738E-02  4.2298713E+04
  4.1782910E-09  6.8217426E-01  1.9592348E-02  4.2299436E+04
  4.2788234E-09  6.9858782E-01  1.9593983E-02  4.2300169E+04
  4.3793554E-09  7.1500130E-01  1.9596160E-02  4.2301146E+04
  4.4798878E-09  7.3141486E-01  1.9598380E-02  4.2302141E+04
  4.5804198E-09  7.4782835E-01  1.9600640E-02  4.2303155E+04
  4.6809522E-09  7.6424190E-01  1.9602943E-02  4.2304187E+04
  4.7814841E-09  7.8065539E-01  1.9605287E-02  4.2305238E+04
  4.8820165E-09  7.9706894E-01  1.9607673E-02  4.2306307E+04
  4.9883411E-09  8.1442817E-01  1.9610101E-02  4.2307395E+04
  5.0946662E-09  8.3178747E-01  1.9612714E-02  4.2308565E+04
  5.2009912E-09  8.4914677E-01  1.9615374E-02  4.2309756E+04
  5.3073158E-09  8.6650600E-01  1.9618080E-02  4.2310967E+04
  5.4136408E-09  8.8386530E-01  1.9620833E-02  4.2312199E+04
  5.5199659E-09  9.0122460E-01  1.9623632E-02  4.2313451E+04
  5.6262905E-09  9.1858382E-01  1.9626478E-02  4.2314724E+04
  5.7378760E-09  9.3680199E-01  1.9629371E-02  4.2316017E+04
  5.8494616E-09  9.5502015E-01  1.9632456E-02  4.2317396E+04
  5.9610467E-09  9.7323824E-01  1.9635593E-02  4.2318798E+04
  6.0726322E-09  9.9145641E-01  1.9638781E-02  4.2320222E+04
  6.1842178E-09  1.0096746E+00  1.9642020E-02  4.2321668E+04
  6.2958029E-09  1.0278927E+00  1.9645310E-02  4.2323137E+04
  6.4073885E-09  1.0461108E+00  1.9648652E-02  4.2324628E+04
  6.5650971E-09  1.0718593E+00  1.9652044E-02  4.2326141E+04
  6.7228058E-09  1.0976079E+00  1.9656925E-02  4.2328318E+04
  6.8805140E-09  1.1233563E+00  1.9661908E-02  4.2330538E+04
  7.0382226E-09  1.1491048E+00  1.9666992E-02  4.2332803E+04
  7.1959313E-09  1.1748533E+00  1.9672178E-02  4.2335112E+04
  7.3536395E-09  1.2006018E+00  1.9677465E-02  4.2337464E+04
  7.5113481E-09  1.2263503E+00  1.9682853E-02  4.2339861E+04
  7.6988073E-09  1.2569561E+00  1.9688342E-02  4.2342300E+04
  7.8862673E-09  1.2875620E+00  1.9694998E-02  4.2345257E+04
  8.0737265E-09  1.3181677E+00  1.9701796E-02  4.2348275E+04
  8.2611865E-09  1.3487736E+00  1.9708736E-02  4.2351353E+04
  8.4486457E-09  1.3793794E+00  1.9715818E-02  4.2354492E+04
  8.6361049E-09  1.4099852E+00  1.9723041E-02  4.2357692E+04
  8.8235649E-09  1.4405911E+00  1.9730405E-02  4.2360952E+04
  9.0491551E-09  1.4774224E+00  1.9737910E-02  4.2364271E+04
  9.2747454E-09  1.5142537E+00  1.9747129E-02  4.2368345E+04
  9.5003356E-09  1.5510850E+00  1.9756551E-02  4.2372505E+04
  9.7259259E-09  1.5879163E+00  1.9766175E-02  4.2376750E+04
  9.9515161E-09  1.6247476E+00  1.9776002E-02  4.2381081E+04
  1.0177106E-08  1.6615789E+00  1.9786032E-02  4.2385495E+04
  1.0402697E-08  1.6984101E+00  1.9796262E-02  4.2389995E+04
  1.0712557E-08  1.7489999E+00  1.9806694E-02  4.2394577E+04
  1.1022417E-08  1.7995897E+00  1.9821350E-02  4.2401008E+04
  1.1332278E-08  1.8501795E+00  1.9836384E-02  4.2407594E+04
  1.1642137E-08  1.9007691E+00  1.9851795E-02  4.2414335E+04
  1.1951998E-08  1.9513588E+00  1.9867582E-02  4.2421229E+04
  1.2261858E-08  2.0019486E+00  1.9883745E-02  4.2428276E+04
  1.2571718E-08  2.0525384E+00  1.9900281E-02  4.2435475E+04
  1.2881579E-08  2.1031282E+00  1.9917192E-02  4.2442824E+04
  1.3191438E-08  2.1537178E+00  1.9934476E-02  4.2450322E+04
  1.3501299E-08  2.2043075E+00  1.9952132E-02  4.2457969E+04
  1.3811537E-08  2.2549591E+00  1.9970161E-02  4.2465763E+04
  1.4121776E-08  2.3056106E+00  1.9988584E-02  4.2473712E+04
  1.4432015E-08  2.3562622E+00  2.0007380E-02  4.2481808E+04
  1.4742254E-08  2.4069137E+00  2.0026547E-02  4.2490048E+04
  1.5052493E-08  2.4575654E+00  2.0046087E-02  4.2498431E+04
  1.5362731E-08  2.5082168E+00  2.0065998E-02  4.2506958E+04
  1.5672971E-08  2.5588685E+00  2.0086281E-02  4.2515626E+04
  1.6063827E-08  2.6226822E+00  2.0106935E-02  4.2524435E+04
  1.6454682E-08  2.6864956E+00  2.0133486E-02  4.2535732E+04
  1.6845538E-08  2.7503092E+00  2.0160627E-02  4.2547249E+04
  1.7236394E-08  2.8141229E+00  2.0188359E-02  4.2558986E+04
  1.7627249E-08  2.8779363E+00  2.0216683E-02  4.2570939E+04
  1.8018105E-08  2.9417499E+00  2.0245600E-02  4.2583108E+04
  1.8408961E-08  3.0055636E+00  2.0275110E-02  4.2595492E+04
  1.8888338E-08  3.0838298E+00  2.0305215E-02  4.2608087E+04
  1.9367715E-08  3.1620959E+00  2.0342952E-02  4.2623823E+04
  1.9847091E-08  3.2403618E+00  2.0381588E-02  4.2639874E+04
  2.0326468E-08  3.3186279E+00  2.0421128E-02  4.2656238E+04
  2.0805845E-08  3.3968941E+00  2.0461573E-02  4.2672910E+04
  2.1285222E-08  3.4751602E+00  2.0502929E-02  4.2689890E+04
  2.2156764E-08  3.6174536E+00  2.0545198E-02  4.2707175E+04
  2.3028303E-08  3.7597467E+00  2.0624403E-02  4.2739371E+04
  2.3899843E-08  3.9020397E+00  2.0706671E-02  4.2772553E+04
  2.4771382E-08  4.0443328E+00  2.0792034E-02  4.2806705E+04
  2.5642922E-08  4.1866259E+00  2.0880524E-02  4.2841813E+04
  2.6514463E-08  4.3289193E+00  2.0972175E-02  4.2877863E+04
  2.7823544E-08  4.5426481E+00  2.1067021E-02  4.2914840E+04
  2.9132625E-08  4.7563769E+00  2.1215564E-02  4.2972086E+04
  3.0441706E-08  4.9701057E+00  2.1371506E-02  4.3031328E+04
  3.1750786E-08  5.1838345E+00  2.1534946E-02  4.3092497E+04
  3.3059867E-08  5.3975633E+00  2.1705956E-02  4.3155514E+04
  3.4368948E-08  5.6112922E+00  2.1884565E-02  4.3220279E+04
  3.6136151E-08  5.8998169E+00  2.2070734E-02  4.3286669E+04
  3.7903351E-08  6.1883411E+00  2.2333784E-02  4.3378590E+04
  3.9670550E-08  6.4768654E+00  2.2609590E-02  4.3472671E+04
  4.1437753E-08  6.7653901E+00  2.2896718E-02  4.3568206E+04
  4.3204953E-08  7.0539143E+00  2.3192794E-02  4.3664241E+04
  4.4972156E-08  7.3424391E+00  2.3494258E-02  4.3759537E+04
  4.7087701E-08  7.6878364E+00  2.3796235E-02  4.3852574E+04
  4.9203246E-08  8.0332336E+00  2.4149810E-02  4.3958551E+04
  5.1318790E-08  8.3786308E+00  2.4483634E-02  4.4055798E+04
  5.3434335E-08  8.7240280E+00  2.4786568E-02  4.4141779E+04
  5.5549880E-08  9.0694253E+00  2.5050463E-02  4.4214986E+04
  5.7665424E-08  9.4148225E+00  2.5271793E-02  4.4275204E+04
  5.9780965E-08  9.7602191E+00  2.5451783E-02  4.4323402E+04
  6.2322778E-08  1.0175212E+01  2.5595186E-02  4.4361319E+04
  6.4864590E-08  1.0590204E+01  2.5728335E-02  4.4396146E+04
  6.7406403E-08  1.1005196E+01  2.5829656E-02  4.4422408E+04
  6.9948208E-08  1.1420188E+01  2.5908986E-02  4.4442826E+04
  7.2490021E-08  1.1835180E+01  2.5973716E-02  4.4459394E+04
  7.5031833E-08  1.2250172E+01  2.6028958E-02  4.4473468E+04
  7.7573646E-08  1.2665165E+01  2.6078045E-02  4.4485925E+04
  8.0426859E-08  1.3130998E+01  2.6123078E-02  4.4497311E+04
  8.3280072E-08  1.3596832E+01  2.6170362E-02  4.4509224E+04
  8.6133285E-08  1.4062666E+01  2.6215182E-02  4.4520477E+04
  8.8986498E-08  1.4528499E+01  2.6258128E-02  4.4531224E+04
  9.1839711E-08  1.4994333E+01  2.6299524E-02  4.4541549E+04
  9.4692924E-08  1.5460167E+01  2.6339558E-02  4.4551503E+04
  9.7546136E-08  1.5926000E+01  2.6378340E-02  4.4561117E+04
  1.0039935E-07  1.6391834E+01  2.6415947E-02  4.4570413E+04
  1.0325256E-07  1.6857667E+01  2.6452432E-02  4.4579406E+04
  1.0610578E-07  1.7323501E+01  2.6487843E-02  4.4588111E+04
  1.0895899E-07  1.7789335E+01  2.6522218E-02  4.4596539E+04
  1.1202334E-07  1.8289640E+01  2.6555595E-02  4.4604701E+04
  1.1508769E-07  1.8789946E+01  2.6590372E-02  4.4613184E+04
  1.1815205E-07  1.9290252E+01  2.6624080E-02  4.4621385E+04
  1.2121640E-07  1.9790557E+01  2.6656760E-02  4.4629316E+04
  1.2428075E-07  2.0290863E+01  2.6688451E-02  4.4636989E+04
  1.2734511E-07  2.0791169E+01  2.6719189E-02  4.4644413E+04
  1.3040946E-07  2.1291475E+01  2.6749009E-02  4.4651600E+04
  1.3362902E-07  2.1817120E+01  2.6777946E-02  4.4658558E+04
  1.3684858E-07  2.2342766E+01  2.6807430E-02  4.4665633E+04
  1.4006813E-07  2.2868410E+01  2.6836008E-02  4.4672475E+04
  1.4328769E-07  2.3394056E+01  2.6863713E-02  4.4679095E+04
  1.4650725E-07  2.3919702E+01  2.6890576E-02  4.4685500E+04
  1.4972680E-07  2.4445345E+01  2.6916625E-02  4.4691699E+04
  1.5294636E-07  2.4970991E+01  2.6941889E-02  4.4697700E+04
  1.5693627E-07  2.5622409E+01  2.6966393E-02  4.4703509E+04
  1.6092617E-07  2.6273826E+01  2.6995743E-02  4.4710453E+04
  1.6491608E-07  2.6925244E+01  2.7024006E-02  4.4717127E+04
  1.6890598E-07  2.7576660E+01  2.7051226E-02  4.4723540E+04
  1.7289589E-07  2.8228079E+01  2.7077438E-02  4.4729704E+04
  1.7688579E-07  2.8879495E+01  2.7102681E-02  4.4735629E+04
  1.8087570E-07  2.9530913E+01  2.7126988E-02  4.4741323E+04
  1.8552324E-07  3.0289699E+01  2.7150391E-02  4.4746797E+04
  1.9017079E-07  3.1048488E+01  2.7176555E-02  4.4752905E+04
  1.9481832E-07  3.1807274E+01  2.7201581E-02  4.4758736E+04
  1.9946587E-07  3.2566062E+01  2.7225514E-02  4.4764302E+04
  2.0411341E-07  3.3324848E+01  2.7248396E-02  4.4769615E+04
  2.0876096E-07  3.4083637E+01  2.7270269E-02  4.4774685E+04
  2.1340851E-07  3.4842425E+01  2.7291170E-02  4.4779523E+04
  2.1865582E-07  3.5699134E+01  2.7311139E-02  4.4784137E+04
  2.2390314E-07  3.6555846E+01  2.7332609E-02  4.4789091E+04
  2.2915047E-07  3.7412557E+01  2.7352987E-02  4.4793786E+04
  2.3439778E-07  3.8269266E+01  2.7372322E-02  4.4798234E+04
  2.3964511E-07  3.9125978E+01  2.7390660E-02  4.4802447E+04
  2.4489242E-07  3.9982687E+01  2.7408048E-02  4.4806437E+04
  2.5013976E-07  4.0839401E+01  2.7424528E-02  4.4810213E+04
