  4.9970686E-02  2.9235731E-05  1.9181625E-08  1.4113359E-11  1.1645269E-14  1.0776087E-17  1.1563024E-20  3.3076931E-22  2.7054756E-22  2.3680550E-22  2.1439477E-22  2.0167704E-22  1.9763259E-22  2.0146099E-22  2.1268105E-22  2.3107288E-22  2.5663075E-22  2.8952248E-22  3.3005214E-22  3.7862234E-22  4.3569159E-22  5.0171497E-22  5.7710402E-22  6.6210784E-22  7.5671496E-22  8.6051369E-22  9.7253002E-22  1.0910578E-21  1.2135097E-21  1.3363419E-21  1.4551073E-21  1.5646975E-21  1.6597985E-21  1.7355056E-21  1.7879945E-21  1.8134315E-21
  4.9970674E-02  2.9234303E-05  1.9179768E-08  1.4111331E-11  1.1643066E-14  1.0774009E-17  1.1913881E-20  6.2204912E-22  5.1426999E-22  4.4532350E-22  3.9789390E-22  3.6869833E-22  3.5563286E-22  3.5700793E-22  3.7174275E-22  3.9925172E-22  4.3935199E-22  4.9218469E-22  5.5814319E-22  6.3780153E-22  7.3183518E-22  8.4091129E-22  9.6561875E-22  1.1062511E-21  1.2626326E-21  1.4338722E-21  1.6180824E-21  1.8120917E-21  2.0112064E-21  2.2091183E-21  2.3980555E-21  2.5692738E-21  2.7139147E-21  2.8241084E-21  2.8941088E-21  2.9183767E-21
  4.9970643E-02  2.9230747E-05  1.9175144E-08  1.4106282E-11  1.1637586E-14  1.0772081E-17  1.5400502E-20  3.4660055E-21  2.8567231E-21  2.4067801E-21  2.0762133E-21  1.8443030E-21  1.6970499E-21  1.6227185E-21  1.6129731E-21  1.6621912E-21  1.7669016E-21  1.9253049E-21  2.1368362E-21  2.4017320E-21  2.7205557E-21  3.0935587E-21  3.5202882E-21  3.9984080E-21  4.5228620E-21  5.0848255E-21  5.6707628E-21  6.2618821E-21  6.8344004E-21  7.3608748E-21  7.8128688E-21  8.1644522E-21  8.3959050E-21  8.4965271E-21  8.4658857E-21  8.3036071E-21
  4.9970613E-02  2.9227191E-05  1.9170522E-08  1.4101235E-11  1.1632114E-14  1.0774426E-17  2.2309936E-20  9.0681653E-21  7.4383414E-21  6.2051356E-21  5.2826950E-21  4.6147500E-21  4.1627320E-21  3.8939362E-21  3.7845366E-21  3.8177526E-21  3.9823509E-21  4.2713764E-21  4.6810024E-21  5.2094070E-21  5.8555647E-21  6.6176351E-21  7.4920480E-21  8.4705908E-21  9.5385042E-21  1.0672173E-20  1.1837275E-20  1.2988179E-20  1.4069489E-20  1.5020402E-20  1.5781799E-20  1.6304742E-20  1.6558253E-20  1.6533926E-20  1.6246234E-20  1.5708819E-20
  4.9970582E-02  2.9223636E-05  1.9165901E-08  1.4096190E-11  1.1626652E-14  1.0782896E-17  3.4121662E-20  1.8613569E-20  1.5212602E-20  1.2612459E-20  1.0647841E-20  9.2007183E-21  8.1895391E-21  7.5447067E-21  7.2148194E-21  7.1628681E-21  7.3631344E-21  7.7985727E-21  8.4584590E-21  9.3361192E-21  1.0426515E-20  1.1723062E-20  1.3215939E-20  1.4886419E-20  1.6703401E-20  1.8619315E-20  2.0567165E-20  2.2460284E-20  2.4196425E-20  2.5667253E-20  2.6772465E-20  2.7435575E-20  2.7616968E-20  2.7319907E-20  2.6588052E-20  2.5461698E-20
  4.9970552E-02  2.9220081E-05  1.9161281E-08  1.4091146E-11  1.1621203E-14  1.0799660E-17  5.2566373E-20  3.3487146E-20  2.7292218E-20  2.2527864E-20  1.8903665E-20  1.6204109E-20  1.4279478E-20  1.3001460E-20  1.2274438E-20  1.2028596E-20  1.2214316E-20  1.2797450E-20  1.3755120E-20  1.5071676E-20  1.6734469E-20  1.8728296E-20  2.1032666E-20  2.3612014E-20  2.6410128E-20  2.9343669E-20  3.2297998E-20  3.5127960E-20  3.7666410E-20  3.9741527E-20  4.1201224E-20  4.1938775E-20  4.1912091E-20  4.1149955E-20  3.9743858E-20  3.7776141E-20
  4.9970521E-02  2.9216526E-05  1.9156662E-08  1.4086105E-11  1.1615771E-14  1.0827206E-17  7.9629276E-20  5.5276312E-20  4.4951171E-20  3.6979089E-20  3.0884916E-20  2.6308968E-20  2.3000382E-20  2.0743496E-20  1.9376557E-20  1.8780295E-20  1.8868632E-20  1.9580877E-20  2.0874813E-20  2.2720111E-20  2.5091493E-20  2.7959828E-20  3.1287985E-20  3.5015297E-20  3.9049237E-20  4.3255915E-20  4.7454717E-20  5.1421218E-20  5.4902513E-20  5.7645956E-20  5.9437630E-20  6.0140542E-20  5.9720634E-20  5.8251028E-20  5.5894057E-20  5.2791912E-20
  4.9970462E-02  2.9209568E-05  1.9147622E-08  1.4076240E-11  1.1605264E-14  1.0977292E-17  2.0938341E-19  1.5941749E-19  1.2898268E-19  1.0531069E-19  8.7029060E-20  7.3075406E-20  6.2702365E-20  5.5263263E-20  5.0266439E-20  4.7341814E-20  4.6213710E-20  4.6678051E-20  4.8582271E-20  5.1806367E-20  5.6243632E-20  6.1776301E-20  6.8265877E-20  7.5513693E-20  8.3245692E-20  9.1098767E-20  9.8623323E-20  1.0531030E-19  1.1064566E-19  1.1418492E-19  1.1562949E-19  1.1488101E-19  1.1205597E-19  1.0745572E-19  1.0150358E-19  9.4524142E-20
  4.9970402E-02  2.9202611E-05  1.9138586E-08  1.4066382E-11  1.1594898E-14  1.1232028E-17  4.2261263E-19  3.3031669E-19  2.6660384E-19  2.1689094E-19  1.7832226E-19  1.4867238E-19  1.2636963E-19  1.1005016E-19  9.8670940E-20  9.1440071E-20  8.7760212E-20  8.7181222E-20  8.9358537E-20  9.4014427E-20  1.0089885E-19  1.0974106E-19  1.2023235E-19  1.3195034E-19  1.4433628E-19  1.5667910E-19  1.6813541E-19  1.7779818E-19  1.8481218E-19  1.8851382E-19  1.8855385E-19  1.8496147E-19  1.7812795E-19  1.6871599E-19  1.5752731E-19  1.4513509E-19
  4.9970342E-02  2.9195656E-05  1.9129555E-08  1.4056532E-11  1.1584717E-14  1.1625942E-17  7.4681443E-19  5.8990536E-19  4.7534897E-19  3.8578609E-19  3.1609690E-19  2.6227885E-19  2.2149808E-19  1.9129091E-19  1.6976623E-19  1.5548062E-19  1.4733712E-19  1.4450053E-19  1.4632350E-19  1.5227795E-19  1.6188675E-19  1.7464021E-19  1.8996915E-19  2.0711779E-19  2.2511389E-19  2.4275472E-19  2.5865813E-19  2.7139568E-19  2.7969594E-19  2.8267024E-19  2.7998698E-19  2.7193064E-19  2.5932413E-19  2.4334205E-19  2.2528008E-19  2.0600768E-19
  4.9970283E-02  2.9188702E-05  1.9120528E-08  1.4046689E-11  1.1574771E-14  1.2198386E-17  1.2133193E-18  9.6316253E-19  7.7517746E-19  6.2799441E-19  5.1322612E-19  4.2430334E-19  3.5656639E-19  3.0595883E-19  2.6935867E-19  2.4437406E-19  2.2917768E-19  2.2236867E-19  2.2285234E-19  2.2972940E-19  2.4218660E-19  2.5936460E-19  2.8031928E-19  3.0382492E-19  3.2833929E-19  3.5199818E-19  3.7271600E-19  3.8841210E-19  3.9733271E-19  3.9838337E-19  3.9135361E-19  3.7694522E-19  3.5659158E-19  3.3213259E-19  3.0545854E-19  2.7775767E-19
  4.9970223E-02  2.9181751E-05  1.9111506E-08  1.4036854E-11  1.1565114E-14  1.2993580E-17  1.8573252E-18  1.4781421E-18  1.1884952E-18  9.6146282E-19  7.8413655E-19  6.4639361E-19  5.4104322E-19  4.6181910E-19  4.0388850E-19  3.6353833E-19  3.3792068E-19  3.2484113E-19  3.2257499E-19  3.2969876E-19  3.4492548E-19  3.6690764E-19  3.9418462E-19  4.2489501E-19  4.5674051E-19  4.8699906E-19  5.1269877E-19  5.3097191E-19  5.3953019E-19  5.3712217E-19  5.2379866E-19  5.0087212E-19  4.7058061E-19  4.3557918E-19  3.9843715E-19  3.6066521E-19
  4.9970163E-02  2.9174801E-05  1.9102488E-08  1.4027026E-11  1.1555809E-14  1.4060642E-17  2.7179249E-18  2.1659936E-18  1.7401708E-18  1.4060993E-18  1.1448179E-18  9.4144381E-19  7.8539252E-19  6.6743245E-19  5.8043222E-19  5.1890011E-19  4.7861088E-19  4.5629598E-19  4.4937524E-19  4.5571213E-19  4.7337647E-19  5.0036311E-19  5.3452380E-19  5.7316417E-19  6.1301281E-19  6.5026695E-19  6.8086943E-19  7.0103085E-19  7.0789516E-19  7.0013654E-19  6.7824470E-19  6.4436407E-19  6.0174117E-19  5.5398811E-19  5.0442106E-19  4.5486152E-19
  4.9970064E-02  2.9163254E-05  1.9087510E-08  1.4010712E-11  1.1542179E-14  1.7273440E-17  5.2943117E-18  4.2231662E-18  3.3876683E-18  2.7311065E-18  2.2163237E-18  1.8141174E-18  1.5036670E-18  1.2667864E-18  1.0893827E-18  9.6055539E-19  8.7186691E-19  8.1673850E-19  7.8993014E-19  7.8707088E-19  8.0421346E-19  8.3732270E-19  8.8218734E-19  9.3373603E-19  9.8609356E-19  1.0327930E-18  1.0673811E-18  1.0843599E-18  1.0802121E-18  1.0541348E-18  1.0081530E-18  9.4653291E-19  8.7471146E-19  7.9813620E-19  7.2139244E-19  6.4665357E-19
  4.9969965E-02  2.9151711E-05  1.9072545E-08  1.3994420E-11  1.1530357E-14  2.1902619E-17  8.9982338E-18  7.1791887E-18  5.7532873E-18  4.6316251E-18  3.7508385E-18  3.0610905E-18  2.5267942E-18  2.1168372E-18  1.8070638E-18  1.5787411E-18  1.4173182E-18  1.3113995E-18  1.2518651E-18  1.2310824E-18  1.2421699E-18  1.2781706E-18  1.3319494E-18  1.3951426E-18  1.4583694E-18  1.5117083E-18  1.5457674E-18  1.5531705E-18  1.5299891E-18  1.4765353E-18  1.3971214E-18  1.2988296E-18  1.1897659E-18  1.0774307E-18  9.6769007E-19  8.6291308E-19
  4.9969866E-02  2.9140174E-05  1.9057592E-08  1.3978151E-11  1.1520782E-14  2.8297266E-17  1.4107326E-17  1.1255055E-17  9.0131899E-18  7.2483667E-18  5.8610216E-18  4.7728049E-18  3.9277065E-18  3.2767259E-18  2.7817681E-18  2.4132363E-18  2.1480854E-18  1.9682148E-18  1.8590953E-18  1.8085477E-18  1.8056146E-18  1.8393198E-18  1.8985633E-18  1.9706062E-18  2.0415319E-18  2.0971071E-18  2.1244765E-18  2.1143186E-18  2.0626993E-18  1.9717892E-18  1.8490225E-18  1.7049757E-18  1.5508033E-18  1.3961426E-18  1.2480272E-18  1.1087707E-18
  4.9969766E-02  2.9128642E-05  1.9042652E-08  1.3961905E-11  1.1513942E-14  3.6845091E-17  2.0929904E-17  1.6696130E-17  1.3362908E-17  1.0737448E-17  8.6717899E-18  7.0494554E-18  5.7871017E-18  4.8117782E-18  4.0667115E-18  3.5077321E-18  3.1003858E-18  2.8175534E-18  2.6374232E-18  2.5416969E-18  2.5139522E-18  2.5378709E-18  2.5971515E-18  2.6734229E-18  2.7470734E-18  2.7986443E-18  2.8113226E-18  2.7738861E-18  2.6829473E-18  2.5433908E-18  2.3666302E-18  2.1673378E-18  1.9599609E-18  1.7562256E-18  1.5641351E-18  1.3856607E-18
  4.9969667E-02  2.9117115E-05  1.9027724E-08  1.3945682E-11  1.1510372E-14  4.7972830E-17  2.9805277E-17  2.3772396E-17  1.9017536E-17  1.5270538E-17  1.2320430E-17  1.0001075E-17  8.1935072E-18  6.7935512E-18  5.7200656E-18  4.9098522E-18  4.3135442E-18  3.8922215E-18  3.6145360E-18  3.4541829E-18  3.3876134E-18  3.3916007E-18  3.4431977E-18  3.5169620E-18  3.5863025E-18  3.6255744E-18  3.6135601E-18  3.5373001E-18  3.3946414E-18  3.1941202E-18  2.9519704E-18  2.6874599E-18  2.4184471E-18  2.1586073E-18  1.9166791E-18  1.6940084E-18
  4.9969568E-02  2.9105594E-05  1.9012808E-08  1.3929483E-11  1.1510659E-14  6.2146485E-17  4.1103940E-17  3.2778604E-17  2.6211840E-17  2.1034945E-17  1.6956665E-17  1.3747583E-17  1.1243313E-17  9.2998542E-18  7.8049687E-18  6.6711570E-18  5.8299909E-18  5.2274538E-18  4.8199926E-18  4.5710636E-18  4.4480352E-18  4.4189428E-18  4.4525293E-18  4.5146570E-18  4.5703487E-18  4.5867803E-18  4.5379425E-18  4.4094268E-18  4.2011266E-18  3.9262196E-18  3.6065544E-18  3.2663813E-18  2.9269754E-18  2.6037547E-18  2.3059368E-18  2.0339564E-18
  4.9969468E-02  2.9094077E-05  1.8997905E-08  1.3913310E-11  1.1515439E-14  7.9871672E-17  5.5227842E-17  4.4034478E-17  3.5200427E-17  2.8233743E-17  2.2742748E-17  1.8418855E-17  1.5040823E-17  1.2414787E-17  1.0389553E-17  8.8471592E-18  7.6952688E-18  6.8609150E-18  6.2852197E-18  5.9187945E-18  5.7176506E-18  5.6389768E-18  5.6413105E-18  5.6800057E-18  5.7101773E-18  5.6908076E-18  5.5907824E-18  5.3946594E-18  5.1052979E-18  4.7415310E-18  4.3315430E-18  3.9048337E-18  3.4859970E-18  3.0919283E-18  2.7320442E-18  2.4055668E-18
  4.9969329E-02  2.9077979E-05  1.8977085E-08  1.3890746E-11  1.1536057E-14  1.1569677E-16  8.3756676E-17  6.6761116E-17  5.3338704E-17  4.2748261E-17  3.4394978E-17  2.7810088E-17  2.2657179E-17  1.8641351E-17  1.5532409E-17  1.3150553E-17  1.1354840E-17  1.0033734E-17  9.0971484E-18  8.4695886E-18  8.0841497E-18  7.8764967E-18  7.7854249E-18  7.7467204E-18  7.6979923E-18  7.5848061E-18  7.3688338E-18  7.0346400E-18  6.5913378E-18  6.0674304E-18  5.5007682E-18  4.9280330E-18  4.3777385E-18  3.8679901E-18  3.4077216E-18  2.9937146E-18
  4.9969190E-02  2.9061891E-05  1.8956289E-08  1.3868236E-11  1.1570026E-14  1.6209442E-16  1.2069278E-16  9.6178453E-17  7.6808982E-17  6.1520370E-17  4.9454625E-17  3.9935430E-17  3.2477030E-17  2.6653495E-17  2.2132118E-17  1.8652815E-17  1.6011499E-17  1.4046495E-17  1.2627157E-17  1.1644111E-17  1.1000849E-17  1.0605499E-17  1.0371957E-17  1.0211862E-17  1.0041884E-17  9.7923341E-18  9.4176116E-18  8.9036799E-18  8.2679012E-18  7.5500779E-18  6.7984094E-18  6.0565359E-18  5.3561722E-18  4.7158160E-18  4.1431897E-18  3.6319266E-18
  4.9969051E-02  2.9045813E-05  1.8935518E-08  1.3845785E-11  1.1619702E-14  2.2093842E-16  1.6752515E-16  1.3347015E-16  1.0655300E-16  8.5300260E-17  6.8520051E-17  5.5272709E-17  4.4882883E-17  3.6758252E-17  3.0435894E-17  2.5553684E-17  2.1827244E-17  1.9031127E-17  1.6983102E-17  1.5530785E-17  1.4540257E-17  1.3885163E-17  1.3448645E-17  1.3113125E-17  1.2770706E-17  1.2334676E-17  1.1752349E-17  1.1012692E-17  1.0143305E-17  9.1966337E-18  8.2314733E-18  7.2977732E-18  6.4294129E-18  5.6442456E-18  4.9479060E-18  4.3300780E-18
  4.9968912E-02  2.9029746E-05  1.8914771E-08  1.3823395E-11  1.1687641E-14  2.9426000E-16  2.2586773E-16  1.7991899E-16  1.4359115E-16  1.1490054E-16  9.2239135E-17  7.4339012E-17  6.0288352E-17  4.9287281E-17  4.0710391E-17  3.4068181E-17  2.8976003E-17  2.5128752E-17  2.2279787E-17  2.0223119E-17  1.8778400E-17  1.7776863E-17  1.7064318E-17  1.6488410E-17  1.5912860E-17  1.5232247E-17  1.4387191E-17  1.3371377E-17  1.2224474E-17  1.1012503E-17  9.8045812E-18  8.6558916E-18  7.6011750E-18  6.6564791E-18  5.8244516E-18  5.0900545E-18
  4.9968773E-02  2.9013690E-05  1.8894049E-08  1.3801069E-11  1.1776599E-14  3.8424958E-16  2.9746079E-16  2.3690798E-16  1.8902331E-16  1.5119687E-16  1.2130977E-16  9.7691051E-17  7.9138434E-17  6.4597060E-17  5.3241842E-17  4.4426696E-17  3.7643672E-17  3.2489696E-17  2.8638952E-17  2.5819670E-17  2.3794777E-17  2.2344129E-17  2.1268868E-17  2.0375830E-17  1.9496353E-17  1.8504710E-17  1.7335375E-17  1.5988479E-17  1.4517321E-17  1.3001923E-17  1.1520942E-17  1.0133358E-17  8.8732933E-18  7.7537866E-18  6.7736166E-18  5.9122773E-18
  4.9968634E-02  2.8997644E-05  1.8873351E-08  1.3778811E-11  1.1889534E-14  4.9325733E-16  3.8417137E-16  3.0592066E-16  2.4402909E-16  1.9512815E-16  1.5647996E-16  1.2592523E-16  1.0190954E-16  8.3068883E-17  6.8336028E-17  5.6874936E-17  4.8028047E-17  4.1273407E-17  3.6189173E-17  3.2423942E-17  2.9672260E-17  2.7652546E-17  2.6113182E-17  2.4813669E-17  2.3548815E-17  2.2171049E-17  2.0609359E-17  1.8871969E-17  1.7026990E-17  1.5168332E-17  1.3382914E-17  1.1731767E-17  1.0246788E-17  8.9367654E-18  7.7957124E-18  6.7968864E-18
  4.9968494E-02  2.8981609E-05  1.8852679E-08  1.3756626E-11  1.2029606E-14  6.2379558E-16  4.8799512E-16  3.8854258E-16  3.0986899E-16  2.4769739E-16  1.9854854E-16  1.5967817E-16  1.2910988E-16  1.0510916E-16  8.6318498E-17  7.1674083E-17  6.0338932E-17  5.1648517E-17  4.5065898E-17  4.0144396E-17  3.6497082E-17  3.3769754E-17  3.1649147E-17  2.9840427E-17  2.8097566E-17  2.6249678E-17  2.4220973E-17  2.2029225E-17  1.9758084E-17  1.7514655E-17  1.5392363E-17  1.3452276E-17  1.1722339E-17  1.0205787E-17  8.8909285E-18  7.7439729E-18
  4.9968341E-02  2.8963999E-05  1.8829989E-08  1.3732346E-11  1.2226899E-14  8.0166661E-16  6.2944288E-16  5.0108446E-16  3.9952696E-16  3.1925578E-16  2.5578133E-16  2.0556205E-16  1.6604602E-16  1.3499333E-16  1.1065037E-16  9.1642485E-17  7.6887758E-17  6.5527091E-17  5.6866652E-17  5.0330301E-17  4.5421097E-17  4.1687901E-17  3.8736441E-17  3.6202065E-17  3.3787829E-17  3.1295037E-17  2.8643005E-17  2.5860820E-17  2.3048704E-17  2.0326008E-17  1.7790087E-17  1.5498904E-17  1.3473536E-17  1.1709269E-17  1.0186805E-17  8.8634790E-18
  4.9968188E-02  2.8946403E-05  1.8807330E-08  1.3708165E-11  1.2466655E-14  1.0132377E-15  7.9767105E-16  6.3491684E-16  5.0612659E-16  4.0431346E-16  3.2378583E-16  2.6005354E-16  2.0987958E-16  1.7042245E-16  1.3945695E-16  1.1523825E-16  9.6392730E-17  8.1829585E-17  7.0668284E-17  6.2178930E-17  5.5734495E-17  5.0770125E-17  4.6797652E-17  4.3372913E-17  4.0142468E-17  3.6878029E-17  3.3494576E-17  3.0033223E-17  2.6609965E-17  2.3353846E-17  2.0362806E-17  1.7688579E-17  1.5342928E-17  1.3311397E-17  1.1565782E-17  1.0053455E-17
  4.9968035E-02  2.8928819E-05  1.8784701E-08  1.3684089E-11  1.2753987E-14  1.2625713E-15  9.9590567E-16  7.9260167E-16  6.3170336E-16  5.0448882E-16  4.0384953E-16  3.2417720E-16  2.6142689E-16  2.1204761E-16  1.7325791E-16  1.4287628E-16  1.1918493E-16  1.0081973E-16  8.6680071E-17  7.5855196E-17  6.7565681E-17  6.1114520E-17  5.5905657E-17  5.1405117E-17  4.7197170E-17  4.3022064E-17  3.8790706E-17  3.4556272E-17  3.0448789E-17  2.6603578E-17  2.3115206E-17  2.0025702E-17  1.7334856E-17  1.5016536E-17  1.3032247E-17  1.1318260E-17
  4.9967882E-02  2.8911249E-05  1.8762102E-08  1.3660127E-11  1.3094315E-14  1.5539752E-15  1.2275674E-15  9.7685508E-16  7.7841487E-16  6.2149692E-16  4.9733644E-16  3.9901804E-16  3.2155194E-16  2.6055738E-16  2.1260230E-16  1.7499431E-16  1.4561301E-16  1.2277453E-16  1.0512108E-16  9.1530925E-17  8.1047634E-17  7.2821876E-17  6.6134608E-17  6.0351115E-17  5.4987337E-17  4.9750019E-17  4.4545816E-17  3.9439157E-17  3.4571327E-17  3.0079598E-17  2.6050622E-17  2.2512908E-17  1.9451425E-17  1.6826342E-17  1.4587449E-17  1.2658772E-17
  4.9967728E-02  2.8893692E-05  1.8739533E-08  1.3636284E-11  1.3493374E-14  1.8920035E-15  1.4962719E-15  1.1905478E-15  9.4854112E-16  7.5714970E-16  6.0568715E-16  4.8572153E-16  3.9116637E-16  3.1667781E-16  2.5806848E-16  2.1205286E-16  1.7604308E-16  1.4798418E-16  1.2622004E-16  1.0938471E-16  9.6317761E-17  8.5995561E-17  7.7559844E-17  7.0263594E-17  6.3548104E-17  5.7084300E-17  5.0773815E-17  4.4690552E-17  3.8983160E-17  3.3785641E-17  2.9171619E-17  2.5151964E-17  2.1693830E-17  1.8741585E-17  1.6231850E-17  1.4075239E-17
  4.9967575E-02  2.8876149E-05  1.8716994E-08  1.3612569E-11  1.3957206E-14  2.2814585E-15  1.8058319E-15  1.4367064E-15  1.1444855E-15  9.1335679E-16  7.3041946E-16  5.8549405E-16  4.7122982E-16  3.8117261E-16  3.1026422E-16  2.5453524E-16  2.1085875E-16  1.7675200E-16  1.5021524E-16  1.2960186E-16  1.1351783E-16  1.0074146E-16  9.0257862E-17  8.1195505E-17  7.2914384E-17  6.5046916E-17  5.7488208E-17  5.0318740E-17  4.3689475E-17  3.7725022E-17  3.2480323E-17  2.7944217E-17  2.4062895E-17  2.0762747E-17  1.7965715E-17  1.5567797E-17
