  8.0213832E-12  1.3096218E-03  9.4999920E-01  4.9999136E-02  3.4966713E-09  1.7565932E-08  1.6422628E-06
  8.9325695E-12  1.4583879E-03  9.4999910E-01  4.9999025E-02  4.4302707E-09  2.0194663E-08  1.8523422E-06
  9.8437567E-12  1.6071541E-03  9.4999900E-01  4.9998914E-02  5.4665459E-09  2.2901012E-08  2.0623434E-06
  1.0754944E-11  1.7559203E-03  9.4999889E-01  4.9998803E-02  6.6056590E-09  2.5684492E-08  2.2722671E-06
  1.1666131E-11  1.9046865E-03  9.4999879E-01  4.9998692E-02  7.8477957E-09  2.8544636E-08  2.4821137E-06
  1.2940790E-11  2.1127954E-03  9.4999869E-01  4.9998581E-02  9.1931634E-09  3.1480996E-08  2.6918837E-06
  1.4215450E-11  2.3209044E-03  9.4999854E-01  4.9998426E-02  1.1306452E-08  3.5755680E-08  2.9851629E-06
  1.5490110E-11  2.5290135E-03  9.4999840E-01  4.9998271E-02  1.3624010E-08  4.0177461E-08  3.2782944E-06
  1.6764769E-11  2.7371224E-03  9.4999825E-01  4.9998116E-02  1.6146432E-08  4.4745175E-08  3.5712792E-06
  1.8039430E-11  2.9452316E-03  9.4999811E-01  4.9997961E-02  1.8874346E-08  4.9457700E-08  3.8641182E-06
  1.9314089E-11  3.1533405E-03  9.4999796E-01  4.9997805E-02  2.1808413E-08  5.4313957E-08  4.1568132E-06
  2.0588748E-11  3.3614494E-03  9.4999782E-01  4.9997650E-02  2.4949295E-08  5.9312870E-08  4.4493645E-06
  2.1989660E-11  3.5901712E-03  9.4999767E-01  4.9997495E-02  2.8297683E-08  6.4453405E-08  4.7417735E-06
  2.3390574E-11  3.8188932E-03  9.4999751E-01  4.9997324E-02  3.2241547E-08  7.0280215E-08  5.0629673E-06
  2.4791485E-11  4.0476150E-03  9.4999735E-01  4.9997153E-02  3.6438186E-08  7.6275403E-08  5.3839924E-06
  2.6192397E-11  4.2763367E-03  9.4999719E-01  4.9996982E-02  4.0888512E-08  8.2437636E-08  5.7048493E-06
  2.7593309E-11  4.5050585E-03  9.4999703E-01  4.9996812E-02  4.5593461E-08  8.8765620E-08  6.0255399E-06
  2.8994221E-11  4.7337802E-03  9.4999687E-01  4.9996641E-02  5.0553968E-08  9.5258074E-08  6.3460655E-06
  3.0395135E-11  4.9625023E-03  9.4999671E-01  4.9996470E-02  5.5770968E-08  1.0191373E-07  6.6664272E-06
  3.2053601E-11  5.2332740E-03  9.4999654E-01  4.9996299E-02  6.1245405E-08  1.0873136E-07  6.9866269E-06
  3.3712071E-11  5.5040462E-03  9.4999635E-01  4.9996096E-02  6.8120725E-08  1.1704491E-07  7.3654509E-06
  3.5370537E-11  5.7748179E-03  9.4999616E-01  4.9995894E-02  7.5360507E-08  1.2558125E-07  7.7440523E-06
  3.7029006E-11  6.0455901E-03  9.4999597E-01  4.9995691E-02  8.2966238E-08  1.3433833E-07  8.1224316E-06
  3.8687476E-11  6.3163624E-03  9.4999578E-01  4.9995488E-02  9.0939464E-08  1.4331421E-07  8.5005925E-06
  4.0345942E-11  6.5871341E-03  9.4999558E-01  4.9995285E-02  9.9281679E-08  1.5250692E-07  8.8785361E-06
  4.2004412E-11  6.8579063E-03  9.4999539E-01  4.9995082E-02  1.0799437E-07  1.6191449E-07  9.2562636E-06
  4.3957530E-11  7.1767848E-03  9.4999520E-01  4.9994879E-02  1.1707906E-07  1.7153505E-07  9.6337787E-06
  4.5910648E-11  7.4956633E-03  9.4999497E-01  4.9994640E-02  1.2834198E-07  1.8317958E-07  1.0078049E-05
  4.7863767E-11  7.8145418E-03  9.4999474E-01  4.9994401E-02  1.4012635E-07  1.9511304E-07  1.0522031E-05
  4.9816882E-11  8.1334197E-03  9.4999451E-01  4.9994162E-02  1.5243452E-07  2.0733240E-07  1.0965726E-05
  5.1770000E-11  8.4522982E-03  9.4999428E-01  4.9993922E-02  1.6526882E-07  2.1983466E-07  1.1409138E-05
  5.3723119E-11  8.7711767E-03  9.4999405E-01  4.9993682E-02  1.7863163E-07  2.3261693E-07  1.1852271E-05
  5.5676237E-11  9.0900551E-03  9.4999382E-01  4.9993443E-02  1.9252523E-07  2.4567628E-07  1.2295126E-05
  5.7962810E-11  9.4633756E-03  9.4999359E-01  4.9993203E-02  2.0695191E-07  2.5900982E-07  1.2737708E-05
  6.0249384E-11  9.8366961E-03  9.4999332E-01  4.9992922E-02  2.2464001E-07  2.7501864E-07  1.3255453E-05
  6.2535954E-11  1.0210016E-02  9.4999305E-01  4.9992640E-02  2.4306690E-07  2.9139371E-07  1.3772833E-05
  6.4822531E-11  1.0583337E-02  9.4999278E-01  4.9992359E-02  2.6223609E-07  3.0813056E-07  1.4289851E-05
  6.7109101E-11  1.0956657E-02  9.4999251E-01  4.9992077E-02  2.8215117E-07  3.2522490E-07  1.4806514E-05
  6.9395678E-11  1.1329978E-02  9.4999224E-01  4.9991796E-02  3.0281548E-07  3.4267231E-07  1.5322824E-05
  7.1682248E-11  1.1703298E-02  9.4999196E-01  4.9991514E-02  3.2423258E-07  3.6046863E-07  1.5838787E-05
  7.4390159E-11  1.2145409E-02  9.4999169E-01  4.9991231E-02  3.4640573E-07  3.7860955E-07  1.6354406E-05
  7.7098071E-11  1.2587519E-02  9.4999136E-01  4.9990897E-02  3.7383114E-07  4.0060717E-07  1.6964526E-05
  7.9805982E-11  1.3029630E-02  9.4999104E-01  4.9990562E-02  4.0232936E-07  4.2307358E-07  1.7574179E-05
  8.2513900E-11  1.3471742E-02  9.4999071E-01  4.9990227E-02  4.3190576E-07  4.4600212E-07  1.8183373E-05
  8.5221811E-11  1.3913853E-02  9.4999038E-01  4.9989891E-02  4.6256573E-07  4.6938627E-07  1.8792115E-05
  8.7929723E-11  1.4355964E-02  9.4999006E-01  4.9989555E-02  4.9431432E-07  4.9321945E-07  1.9400411E-05
  9.0637634E-11  1.4798074E-02  9.4998973E-01  4.9989219E-02  5.2715679E-07  5.1749533E-07  2.0008267E-05
  9.3877494E-11  1.5327034E-02  9.4998940E-01  4.9988883E-02  5.6109824E-07  5.4220763E-07  2.0615690E-05
  9.7117360E-11  1.5855995E-02  9.4998900E-01  4.9988480E-02  6.0344743E-07  5.7243864E-07  2.1341780E-05
  1.0035723E-10  1.6384957E-02  9.4998861E-01  4.9988076E-02  6.4738890E-07  6.0327197E-07  2.2067275E-05
  1.0359709E-10  1.6913918E-02  9.4998821E-01  4.9987672E-02  6.9293079E-07  6.3469740E-07  2.2792185E-05
  1.0683696E-10  1.7442879E-02  9.4998781E-01  4.9987267E-02  7.4008120E-07  6.6670492E-07  2.3516520E-05
  1.1007683E-10  1.7971840E-02  9.4998741E-01  4.9986862E-02  7.8884812E-07  6.9928470E-07  2.4240290E-05
  1.1331669E-10  1.8500800E-02  9.4998701E-01  4.9986456E-02  8.3923938E-07  7.3242710E-07  2.4963505E-05
  1.1723797E-10  1.9141014E-02  9.4998661E-01  4.9986050E-02  8.9126260E-07  7.6612256E-07  2.5686173E-05
  1.2115925E-10  1.9781227E-02  9.4998612E-01  4.9985557E-02  9.5672288E-07  8.0772244E-07  2.6560034E-05
  1.2508053E-10  2.0421440E-02  9.4998563E-01  4.9985064E-02  1.0246018E-06  8.5009921E-07  2.7433130E-05
  1.2900180E-10  2.1061651E-02  9.4998514E-01  4.9984570E-02  1.0949128E-06  8.9323727E-07  2.8305478E-05
  1.3292308E-10  2.1701864E-02  9.4998464E-01  4.9984075E-02  1.1676685E-06  9.3712110E-07  2.9177093E-05
  1.3684436E-10  2.2342077E-02  9.4998415E-01  4.9983579E-02  1.2428822E-06  9.8173596E-07  3.0047995E-05
  1.4076564E-10  2.2982290E-02  9.4998365E-01  4.9983082E-02  1.3205660E-06  1.0270669E-06  3.0918197E-05
  1.4557518E-10  2.3767527E-02  9.4998315E-01  4.9982584E-02  1.4007321E-06  1.0730996E-06  3.1787715E-05
  1.5038473E-10  2.4552763E-02  9.4998254E-01  4.9981972E-02  1.5028895E-06  1.1306040E-06  3.2853182E-05
  1.5519427E-10  2.5338000E-02  9.4998193E-01  4.9981359E-02  1.6088317E-06  1.1891133E-06  3.3917673E-05
  1.6000380E-10  2.6123234E-02  9.4998131E-01  4.9980744E-02  1.7185794E-06  1.2486028E-06  3.4981213E-05
  1.6481334E-10  2.6908470E-02  9.4998069E-01  4.9980128E-02  1.8321526E-06  1.3090480E-06  3.6043824E-05
  1.6962289E-10  2.7693707E-02  9.4998006E-01  4.9979511E-02  1.9495714E-06  1.3704256E-06  3.7105537E-05
  1.7443243E-10  2.8478943E-02  9.4997944E-01  4.9978891E-02  2.0708549E-06  1.4327123E-06  3.8166375E-05
  1.8038282E-10  2.9450442E-02  9.4997881E-01  4.9978271E-02  2.1960217E-06  1.4958859E-06  3.9226360E-05
  1.8633323E-10  3.0421944E-02  9.4997803E-01  4.9977500E-02  2.3568960E-06  1.5753636E-06  4.0536516E-05
  1.9228364E-10  3.1393445E-02  9.4997725E-01  4.9976728E-02  2.5237926E-06  1.6561194E-06  4.1845454E-05
  1.9823405E-10  3.2364947E-02  9.4997646E-01  4.9975953E-02  2.6967432E-06  1.7381140E-06  4.3153212E-05
  2.0418446E-10  3.3336448E-02  9.4997567E-01  4.9975175E-02  2.8757789E-06  1.8213099E-06  4.4459830E-05
  2.1013487E-10  3.4307949E-02  9.4997487E-01  4.9974395E-02  3.0609300E-06  1.9056705E-06  4.5765347E-05
  2.1608526E-10  3.5279449E-02  9.4997407E-01  4.9973612E-02  3.2522256E-06  1.9911604E-06  4.7069800E-05
  2.2328180E-10  3.6454402E-02  9.4997327E-01  4.9972827E-02  3.4496936E-06  2.0777451E-06  4.8373223E-05
  2.3047835E-10  3.7629355E-02  9.4997230E-01  4.9971874E-02  3.6975545E-06  2.1839957E-06  4.9948183E-05
  2.3767491E-10  3.8804311E-02  9.4997132E-01  4.9970917E-02  3.9545507E-06  2.2917359E-06  5.1521759E-05
  2.4487145E-10  3.9979264E-02  9.4997033E-01  4.9969955E-02  4.2207276E-06  2.4009117E-06  5.3094013E-05
  2.5206799E-10  4.1154217E-02  9.4996934E-01  4.9968990E-02  4.4961270E-06  2.5114703E-06  5.4664995E-05
  2.5926454E-10  4.2329171E-02  9.4996834E-01  4.9968021E-02  4.7807911E-06  2.6233617E-06  5.6234760E-05
  2.6646108E-10  4.3504124E-02  9.4996734E-01  4.9967048E-02  5.0737911E-06  2.7364245E-06  5.7803461E-05
  2.7522483E-10  4.4934949E-02  9.4996633E-01  4.9966071E-02  5.3761519E-06  2.8507360E-06  5.9371036E-05
  2.8398861E-10  4.6365779E-02  9.4996510E-01  4.9964875E-02  5.7578190E-06  2.9916526E-06  6.1278457E-05
  2.9275238E-10  4.7796608E-02  9.4996385E-01  4.9963673E-02  6.1534766E-06  3.1342643E-06  6.3184384E-05
  3.0151613E-10  4.9227434E-02  9.4996260E-01  4.9962465E-02  6.5631740E-06  3.2784951E-06  6.5088892E-05
  3.1027991E-10  5.0658263E-02  9.4996135E-01  4.9961250E-02  6.9869683E-06  3.4242735E-06  6.6992052E-05
  3.1904368E-10  5.2089093E-02  9.4996008E-01  4.9960029E-02  7.4249182E-06  3.5715330E-06  6.8893949E-05
  3.2780743E-10  5.3519918E-02  9.4995881E-01  4.9958801E-02  7.8770756E-06  3.7202085E-06  7.0794647E-05
  3.3838534E-10  5.5246934E-02  9.4995753E-01  4.9957567E-02  8.3434903E-06  3.8702379E-06  7.2694207E-05
  3.4896322E-10  5.6973946E-02  9.4995597E-01  4.9956068E-02  8.9257648E-06  4.0530632E-06  7.4985558E-05
  3.5954110E-10  5.8700957E-02  9.4995440E-01  4.9954560E-02  9.5289547E-06  4.2376748E-06  7.7275458E-05
  3.7011901E-10  6.0427973E-02  9.4995282E-01  4.9953042E-02  1.0153139E-05  4.4239806E-06  7.9564013E-05
  3.8069688E-10  6.2154985E-02  9.4995122E-01  4.9951514E-02  1.0798392E-05  4.6118935E-06  8.1851325E-05
  3.9127476E-10  6.3881997E-02  9.4994962E-01  4.9949975E-02  1.1464781E-05  4.8013297E-06  8.4137473E-05
  4.0185264E-10  6.5609008E-02  9.4994801E-01  4.9948427E-02  1.2152373E-05  4.9922115E-06  8.6422550E-05
  4.1386475E-10  6.7570181E-02  9.4994638E-01  4.9946869E-02  1.2861230E-05  5.1844646E-06  8.8706638E-05
  4.2587686E-10  6.9531355E-02  9.4994452E-01  4.9945087E-02  1.3692032E-05  5.4043567E-06  9.1299322E-05
  4.3788897E-10  7.1492528E-02  9.4994264E-01  4.9943291E-02  1.4550408E-05  5.6258304E-06  9.3890937E-05
  4.4990108E-10  7.3453701E-02  9.4994075E-01  4.9941483E-02  1.5436436E-05  5.8487949E-06  9.6481586E-05
  4.6191319E-10  7.5414874E-02  9.4993884E-01  4.9939661E-02  1.6350187E-05  6.0731651E-06  9.9071363E-05
  4.7392530E-10  7.7376047E-02  9.4993692E-01  4.9937825E-02  1.7291730E-05  6.2988609E-06  1.0166036E-04
  4.8593741E-10  7.9337220E-02  9.4993499E-01  4.9935976E-02  1.8261130E-05  6.5258072E-06  1.0424866E-04
  4.9963782E-10  8.1574036E-02  9.4993304E-01  4.9934113E-02  1.9258447E-05  6.7539335E-06  1.0683634E-04
  5.1333823E-10  8.3810852E-02  9.4993080E-01  4.9931971E-02  2.0429842E-05  7.0154692E-06  1.0978708E-04
  5.2703864E-10  8.6047667E-02  9.4992853E-01  4.9929812E-02  2.1637698E-05  7.2783630E-06  1.1273721E-04
  5.4073905E-10  8.8284483E-02  9.4992625E-01  4.9927635E-02  2.2882090E-05  7.5425291E-06  1.1568684E-04
  5.5443946E-10  9.0521299E-02  9.4992395E-01  4.9925439E-02  2.4163088E-05  7.8078878E-06  1.1863606E-04
  5.6813987E-10  9.2758114E-02  9.4992163E-01  4.9923226E-02  2.5480756E-05  8.0743647E-06  1.2158495E-04
  5.8184028E-10  9.4994930E-02  9.4991930E-01  4.9920994E-02  2.6835155E-05  8.3418909E-06  1.2453360E-04
  5.9763633E-10  9.7573894E-02  9.4991694E-01  4.9918743E-02  2.8226341E-05  8.6104018E-06  1.2748209E-04
  6.1343244E-10  1.0015287E-01  9.4991420E-01  4.9916126E-02  2.9875476E-05  8.9211152E-06  1.3088146E-04
  6.2922855E-10  1.0273184E-01  9.4991143E-01  4.9913485E-02  3.1573656E-05  9.2329756E-06  1.3428082E-04
  6.4502461E-10  1.0531080E-01  9.4990863E-01  4.9910819E-02  3.3320946E-05  9.5459033E-06  1.3768024E-04
  6.6082071E-10  1.0788978E-01  9.4990582E-01  4.9908128E-02  3.5117403E-05  9.8598245E-06  1.4107980E-04
  6.7661682E-10  1.1046875E-01  9.4990297E-01  4.9905412E-02  3.6963102E-05  1.0174675E-05  1.4447960E-04
  6.9241288E-10  1.1304771E-01  9.4990010E-01  4.9902672E-02  3.8858090E-05  1.0490391E-05  1.4787970E-04
  7.1078175E-10  1.1604673E-01  9.4989720E-01  4.9899907E-02  4.0802412E-05  1.0806915E-05  1.5128017E-04
  7.2915063E-10  1.1904575E-01  9.4989380E-01  4.9896660E-02  4.3124472E-05  1.1175928E-05  1.5523504E-04
  7.4751951E-10  1.2204477E-01  9.4989037E-01  4.9893380E-02  4.5513377E-05  1.1545891E-05  1.5919060E-04
  7.6588839E-10  1.2504379E-01  9.4988690E-01  4.9890065E-02  4.7969193E-05  1.1916734E-05  1.6314693E-04
  7.8425721E-10  1.2804280E-01  9.4988340E-01  4.9886717E-02  5.0491975E-05  1.2288396E-05  1.6710411E-04
  8.0262609E-10  1.3104182E-01  9.4987986E-01  4.9883335E-02  5.3081769E-05  1.2660816E-05  1.7106220E-04
  8.2099497E-10  1.3404084E-01  9.4987629E-01  4.9879919E-02  5.5738639E-05  1.3033947E-05  1.7502130E-04
  8.4160432E-10  1.3740565E-01  9.4987268E-01  4.9876468E-02  5.8462620E-05  1.3407738E-05  1.7898145E-04
  8.6221367E-10  1.4077047E-01  9.4986859E-01  4.9872556E-02  6.1598395E-05  1.3827849E-05  1.8342595E-04
  8.8282302E-10  1.4413528E-01  9.4986446E-01  4.9868602E-02  6.4818790E-05  1.4248681E-05  1.8787192E-04
  9.0343231E-10  1.4750008E-01  9.4986028E-01  4.9864604E-02  6.8123851E-05  1.4670186E-05  1.9231943E-04
  9.2404166E-10  1.5086489E-01  9.4985606E-01  4.9860562E-02  7.1513608E-05  1.5092314E-05  1.9676853E-04
  9.4465101E-10  1.5422971E-01  9.4985180E-01  4.9856478E-02  7.4988116E-05  1.5515028E-05  2.0121930E-04
  9.6526030E-10  1.5759451E-01  9.4984749E-01  4.9852350E-02  7.8547399E-05  1.5938289E-05  2.0567179E-04
  9.8944491E-10  1.6154304E-01  9.4984314E-01  4.9848179E-02  8.2191474E-05  1.6362061E-05  2.1012602E-04
  1.0136294E-09  1.6549156E-01  9.4983798E-01  4.9843229E-02  8.6575090E-05  1.6859958E-05  2.1535526E-04
  1.0378140E-09  1.6944009E-01  9.4983276E-01  4.9838220E-02  9.1075532E-05  1.7358473E-05  2.2058703E-04
  1.0619985E-09  1.7338861E-01  9.4982748E-01  4.9833151E-02  9.5692871E-05  1.7857570E-05  2.2582143E-04
  1.0861830E-09  1.7733712E-01  9.4982214E-01  4.9828022E-02  1.0042709E-04  1.8357209E-05  2.3105847E-04
  1.1103676E-09  1.8128565E-01  9.4981673E-01  4.9822833E-02  1.0527824E-04  1.8857359E-05  2.3629822E-04
  1.1345521E-09  1.8523417E-01  9.4981127E-01  4.9817584E-02  1.1024634E-04  1.9357995E-05  2.4154075E-04
  1.1622163E-09  1.8975080E-01  9.4980575E-01  4.9812275E-02  1.1533138E-04  1.9859085E-05  2.4678606E-04
  1.1898806E-09  1.9426744E-01  9.4979936E-01  4.9806129E-02  1.2129054E-04  2.0432800E-05  2.5278952E-04
  1.2175448E-09  1.9878407E-01  9.4979289E-01  4.9799905E-02  1.2740275E-04  2.1007051E-05  2.5879674E-04
  1.2452090E-09  2.0330071E-01  9.4978634E-01  4.9793602E-02  1.3366802E-04  2.1581810E-05  2.6480777E-04
  1.2728732E-09  2.0781735E-01  9.4977971E-01  4.9787221E-02  1.4008635E-04  2.2157051E-05  2.7082265E-04
  1.3005375E-09  2.1233398E-01  9.4977301E-01  4.9780761E-02  1.4665774E-04  2.2732750E-05  2.7684142E-04
  1.3282018E-09  2.1685064E-01  9.4976622E-01  4.9774223E-02  1.5338218E-04  2.3308889E-05  2.8286410E-04
  1.3519917E-09  2.2073474E-01  9.4975936E-01  4.9767605E-02  1.6025969E-04  2.3885449E-05  2.8889077E-04
  1.3757817E-09  2.2461883E-01  9.4975339E-01  4.9761852E-02  1.6629729E-04  2.4381587E-05  2.9407662E-04
  1.3995717E-09  2.2850295E-01  9.4974737E-01  4.9756040E-02  1.7244805E-04  2.4878012E-05  2.9926543E-04
  1.4233617E-09  2.3238705E-01  9.4974129E-01  4.9750170E-02  1.7871198E-04  2.5374718E-05  3.0445725E-04
  1.4471516E-09  2.3627114E-01  9.4973515E-01  4.9744241E-02  1.8508900E-04  2.5871690E-05  3.0965205E-04
  1.4709417E-09  2.4015526E-01  9.4972895E-01  4.9738255E-02  1.9157913E-04  2.6368924E-05  3.1484986E-04
  1.4991328E-09  2.4475792E-01  9.4972269E-01  4.9732211E-02  1.9818238E-04  2.6866413E-05  3.2005072E-04
  1.5273240E-09  2.4936059E-01  9.4971520E-01  4.9724973E-02  2.0615234E-04  2.7456252E-05  3.2621762E-04
  1.5555151E-09  2.5396325E-01  9.4970763E-01  4.9717654E-02  2.1428104E-04  2.8046424E-05  3.3238881E-04
  1.5837062E-09  2.5856591E-01  9.4969998E-01  4.9710254E-02  2.2256840E-04  2.8636920E-05  3.3856431E-04
  1.6118975E-09  2.6316860E-01  9.4969224E-01  4.9702771E-02  2.3101438E-04  2.9227730E-05  3.4474414E-04
  1.6400886E-09  2.6777126E-01  9.4968443E-01  4.9695208E-02  2.3961897E-04  2.9818845E-05  3.5092833E-04
  1.6734516E-09  2.7321830E-01  9.4967653E-01  4.9687562E-02  2.4838205E-04  3.0410251E-05  3.5711686E-04
  1.7068146E-09  2.7866536E-01  9.4966708E-01  4.9678410E-02  2.5895642E-04  3.1110521E-05  3.6444632E-04
  1.7401775E-09  2.8411241E-01  9.4965751E-01  4.9669143E-02  2.6975268E-04  3.1811178E-05  3.7178196E-04
  1.7735405E-09  2.8955945E-01  9.4964783E-01  4.9659762E-02  2.8077068E-04  3.2512205E-05  3.7912375E-04
  1.8069035E-09  2.9500651E-01  9.4963804E-01  4.9650267E-02  2.9201034E-04  3.3213591E-05  3.8647173E-04
  1.8402664E-09  3.0045355E-01  9.4962813E-01  4.9640658E-02  3.0347160E-04  3.3915327E-05  3.9382595E-04
  1.8736295E-09  3.0590062E-01  9.4961811E-01  4.9630935E-02  3.1515426E-04  3.4617394E-05  4.0118638E-04
  1.9139256E-09  3.1247962E-01  9.4960797E-01  4.9621097E-02  3.2705828E-04  3.5319787E-05  4.0855309E-04
  1.9542219E-09  3.1905865E-01  9.4959558E-01  4.9609065E-02  3.4172956E-04  3.6168553E-05  4.1745897E-04
  1.9945183E-09  3.2563769E-01  9.4958302E-01  4.9596866E-02  3.5672340E-04  3.7017758E-05  4.2637408E-04
  2.0348146E-09  3.3221673E-01  9.4957029E-01  4.9584502E-02  3.7203947E-04  3.7867377E-05  4.3529839E-04
  2.0751108E-09  3.3879573E-01  9.4955740E-01  4.9571972E-02  3.8767752E-04  3.8717392E-05  4.4423193E-04
  2.1154071E-09  3.4537476E-01  9.4954434E-01  4.9559275E-02  4.0363720E-04  3.9567778E-05  4.5317468E-04
  2.1557034E-09  3.5195380E-01  9.4953112E-01  4.9546414E-02  4.1991841E-04  4.0418527E-05  4.6212676E-04
  2.2093117E-09  3.6070622E-01  9.4951773E-01  4.9533387E-02  4.3652077E-04  4.1269616E-05  4.7108814E-04
  2.2629202E-09  3.6945868E-01  9.4949967E-01  4.9515801E-02  4.5910290E-04  4.2402354E-05  4.8302431E-04
  2.3165284E-09  3.7821110E-01  9.4948131E-01  4.9497923E-02  4.8225228E-04  4.3535625E-05  4.9497709E-04
  2.3701366E-09  3.8696352E-01  9.4946266E-01  4.9479752E-02  5.0596797E-04  4.4669376E-05  5.0694641E-04
  2.4237451E-09  3.9571598E-01  9.4944372E-01  4.9461291E-02  5.3024926E-04  4.5803573E-05  5.1893239E-04
  2.4773533E-09  4.0446840E-01  9.4942449E-01  4.9442538E-02  5.5509543E-04  4.6938179E-05  5.3093511E-04
  2.5309616E-09  4.1322082E-01  9.4940497E-01  4.9423494E-02  5.8050540E-04  4.8073145E-05  5.4295452E-04
  2.5918811E-09  4.2316692E-01  9.4938516E-01  4.9404160E-02  6.0647839E-04  4.9208436E-05  5.5499070E-04
  2.6528003E-09  4.3311299E-01  9.4936230E-01  4.9381838E-02  6.3667504E-04  5.0498905E-05  5.6868880E-04
  2.7137196E-09  4.4305905E-01  9.4933906E-01  4.9359143E-02  6.6759601E-04  5.1789680E-05  5.8240861E-04
  2.7746389E-09  4.5300512E-01  9.4931545E-01  4.9336074E-02  6.9923994E-04  5.3080710E-05  5.9615025E-04
  2.8355581E-09  4.6295118E-01  9.4929148E-01  4.9312633E-02  7.3160530E-04  5.4371939E-05  6.0991376E-04
  2.8964774E-09  4.7289725E-01  9.4926713E-01  4.9288821E-02  7.6469051E-04  5.5663309E-05  6.2369920E-04
  2.9573967E-09  4.8284331E-01  9.4924241E-01  4.9264638E-02  7.9849393E-04  5.6954767E-05  6.3750660E-04
  3.0099692E-09  4.9142665E-01  9.4921732E-01  4.9240086E-02  8.3301387E-04  5.8246257E-05  6.5133601E-04
  3.0625416E-09  5.0000994E-01  9.4919537E-01  4.9218600E-02  8.6337961E-04  5.9360781E-05  6.6328838E-04
  3.1151142E-09  5.0859327E-01  9.4917315E-01  4.9196840E-02  8.9427639E-04  6.0475250E-05  6.7525716E-04
  3.1676865E-09  5.1717657E-01  9.4915066E-01  4.9174806E-02  9.2570330E-04  6.1589637E-05  6.8724246E-04
  3.2202591E-09  5.2575990E-01  9.4912789E-01  4.9152500E-02  9.5765886E-04  6.2703900E-05  6.9924423E-04
  3.2728315E-09  5.3434320E-01  9.4910486E-01  4.9129921E-02  9.9014211E-04  6.3818014E-05  7.1126257E-04
  3.3341732E-09  5.4435824E-01  9.4908155E-01  4.9107070E-02  1.0231515E-03  6.4931935E-05  7.2329742E-04
  3.3955147E-09  5.5437324E-01  9.4905401E-01  4.9080065E-02  1.0623297E-03  6.6231382E-05  7.3736068E-04
  3.4568564E-09  5.6438828E-01  9.4902611E-01  4.9052692E-02  1.1022204E-03  6.7530471E-05  7.5144650E-04
