  8.9325695E-12  1.4583879E-03  6.7166454E+02  6.7961297E-07  2.3713814E-03  1.9080955E-01
  9.8437567E-12  1.6071541E-03  6.7166439E+02  6.7961176E-07  2.3713734E-03  1.9080851E-01
  1.0754944E-11  1.7559203E-03  6.7166424E+02  6.7961055E-07  2.3713654E-03  1.9080744E-01
  1.1666131E-11  1.9046865E-03  6.7166410E+02  6.7960934E-07  2.3713573E-03  1.9080638E-01
  1.2940790E-11  2.1127954E-03  6.7166395E+02  6.7960813E-07  2.3713493E-03  1.9080534E-01
  1.4215450E-11  2.3209044E-03  6.7166375E+02  6.7960579E-07  2.3713338E-03  1.9080328E-01
  1.5490110E-11  2.5290135E-03  6.7166354E+02  6.7960343E-07  2.3713180E-03  1.9080116E-01
  1.6764769E-11  2.7371224E-03  6.7166334E+02  6.7960105E-07  2.3713019E-03  1.9079904E-01
  1.8039430E-11  2.9452316E-03  6.7166313E+02  6.7959881E-07  2.3712862E-03  1.9079688E-01
  1.9314089E-11  3.1533405E-03  6.7166293E+02  6.7959648E-07  2.3712704E-03  1.9079475E-01
  2.0588748E-11  3.3614494E-03  6.7166272E+02  6.7959418E-07  2.3712548E-03  1.9079266E-01
  2.1989660E-11  3.5901712E-03  6.7166251E+02  6.7959182E-07  2.3712390E-03  1.9079057E-01
  2.3390574E-11  3.8188932E-03  6.7166229E+02  6.7958899E-07  2.3712198E-03  1.9078800E-01
  2.4791485E-11  4.0476150E-03  6.7166206E+02  6.7958615E-07  2.3712008E-03  1.9078545E-01
  2.6192397E-11  4.2763367E-03  6.7166183E+02  6.7958333E-07  2.3711817E-03  1.9078290E-01
  2.7593309E-11  4.5050585E-03  6.7166161E+02  6.7958051E-07  2.3711628E-03  1.9078037E-01
  2.8994221E-11  4.7337802E-03  6.7166138E+02  6.7957767E-07  2.3711438E-03  1.9077785E-01
  3.0395135E-11  4.9625023E-03  6.7166115E+02  6.7957489E-07  2.3711251E-03  1.9077535E-01
  3.2053601E-11  5.2332740E-03  6.7166092E+02  6.7957212E-07  2.3711065E-03  1.9077286E-01
  3.3712071E-11  5.5040462E-03  6.7166065E+02  6.7956815E-07  2.3710799E-03  1.9076930E-01
  3.5370537E-11  5.7748179E-03  6.7166038E+02  6.7956421E-07  2.3710535E-03  1.9076575E-01
  3.7029006E-11  6.0455901E-03  6.7166011E+02  6.7956025E-07  2.3710271E-03  1.9076223E-01
  3.8687476E-11  6.3163624E-03  6.7165984E+02  6.7955633E-07  2.3710009E-03  1.9075872E-01
  4.0345942E-11  6.5871341E-03  6.7165956E+02  6.7955244E-07  2.3709749E-03  1.9075524E-01
  4.2004412E-11  6.8579063E-03  6.7165929E+02  6.7954861E-07  2.3709490E-03  1.9075175E-01
  4.3957530E-11  7.1767848E-03  6.7165902E+02  6.7954476E-07  2.3709233E-03  1.9074831E-01
  4.5910648E-11  7.4956633E-03  6.7165869E+02  6.7953927E-07  2.3708867E-03  1.9074340E-01
  4.7863767E-11  7.8145418E-03  6.7165837E+02  6.7953378E-07  2.3708502E-03  1.9073851E-01
  4.9816882E-11  8.1334197E-03  6.7165805E+02  6.7952834E-07  2.3708140E-03  1.9073365E-01
  5.1770000E-11  8.4522982E-03  6.7165772E+02  6.7952289E-07  2.3707780E-03  1.9072882E-01
  5.3723119E-11  8.7711767E-03  6.7165740E+02  6.7951751E-07  2.3707421E-03  1.9072399E-01
  5.5676237E-11  9.0900551E-03  6.7165707E+02  6.7951215E-07  2.3707065E-03  1.9071921E-01
  5.7962810E-11  9.4633756E-03  6.7165675E+02  6.7950682E-07  2.3706712E-03  1.9071447E-01
  6.0249384E-11  9.8366961E-03  6.7165637E+02  6.7949926E-07  2.3706212E-03  1.9070776E-01
  6.2535954E-11  1.0210016E-02  6.7165598E+02  6.7949175E-07  2.3705716E-03  1.9070109E-01
  6.4822531E-11  1.0583337E-02  6.7165560E+02  6.7948426E-07  2.3705222E-03  1.9069447E-01
  6.7109101E-11  1.0956657E-02  6.7165522E+02  6.7947678E-07  2.3704731E-03  1.9068788E-01
  6.9395678E-11  1.1329978E-02  6.7165483E+02  6.7946938E-07  2.3704244E-03  1.9068133E-01
  7.1682248E-11  1.1703298E-02  6.7165445E+02  6.7946204E-07  2.3703760E-03  1.9067482E-01
  7.4390159E-11  1.2145409E-02  6.7165406E+02  6.7945472E-07  2.3703280E-03  1.9066836E-01
  7.7098071E-11  1.2587519E-02  6.7165360E+02  6.7944399E-07  2.3702578E-03  1.9065892E-01
  7.9805982E-11  1.3029630E-02  6.7165314E+02  6.7943330E-07  2.3701879E-03  1.9064953E-01
  8.2513900E-11  1.3471742E-02  6.7165268E+02  6.7942267E-07  2.3701185E-03  1.9064022E-01
  8.5221811E-11  1.3913853E-02  6.7165222E+02  6.7941208E-07  2.3700495E-03  1.9063094E-01
  8.7929723E-11  1.4355964E-02  6.7165176E+02  6.7940157E-07  2.3699810E-03  1.9062172E-01
  9.0637634E-11  1.4798074E-02  6.7165129E+02  6.7939111E-07  2.3699130E-03  1.9061257E-01
  9.3877494E-11  1.5327034E-02  6.7165083E+02  6.7938071E-07  2.3698454E-03  1.9060347E-01
  9.7117360E-11  1.5855995E-02  6.7165027E+02  6.7936502E-07  2.3697436E-03  1.9058975E-01
  1.0035723E-10  1.6384957E-02  6.7164971E+02  6.7934944E-07  2.3696427E-03  1.9057614E-01
  1.0359709E-10  1.6913918E-02  6.7164915E+02  6.7933388E-07  2.3695422E-03  1.9056260E-01
  1.0683696E-10  1.7442879E-02  6.7164859E+02  6.7931839E-07  2.3694423E-03  1.9054914E-01
  1.1007683E-10  1.7971840E-02  6.7164803E+02  6.7930298E-07  2.3693430E-03  1.9053575E-01
  1.1331669E-10  1.8500800E-02  6.7164746E+02  6.7928763E-07  2.3692442E-03  1.9052245E-01
  1.1723797E-10  1.9141014E-02  6.7164690E+02  6.7927238E-07  2.3691462E-03  1.9050923E-01
  1.2115925E-10  1.9781227E-02  6.7164621E+02  6.7925058E-07  2.3690064E-03  1.9049038E-01
  1.2508053E-10  2.0421440E-02  6.7164552E+02  6.7922886E-07  2.3688674E-03  1.9047164E-01
  1.2900180E-10  2.1061651E-02  6.7164483E+02  6.7920725E-07  2.3687294E-03  1.9045300E-01
  1.3292308E-10  2.1701864E-02  6.7164414E+02  6.7918573E-07  2.3685922E-03  1.9043448E-01
  1.3684436E-10  2.2342077E-02  6.7164344E+02  6.7916432E-07  2.3684557E-03  1.9041605E-01
  1.4076564E-10  2.2982290E-02  6.7164274E+02  6.7914297E-07  2.3683199E-03  1.9039773E-01
  1.4557518E-10  2.3767527E-02  6.7164204E+02  6.7912173E-07  2.3681852E-03  1.9037955E-01
  1.5038473E-10  2.4552763E-02  6.7164118E+02  6.7909097E-07  2.3679902E-03  1.9035317E-01
  1.5519427E-10  2.5338000E-02  6.7164032E+02  6.7906028E-07  2.3677957E-03  1.9032680E-01
  1.6000380E-10  2.6123234E-02  6.7163945E+02  6.7902953E-07  2.3676018E-03  1.9030057E-01
  1.6481334E-10  2.6908470E-02  6.7163858E+02  6.7899874E-07  2.3674079E-03  1.9027436E-01
  1.6962289E-10  2.7693707E-02  6.7163770E+02  6.7896808E-07  2.3672151E-03  1.9024825E-01
  1.7443243E-10  2.8478943E-02  6.7163683E+02  6.7893738E-07  2.3670226E-03  1.9022222E-01
  1.8038282E-10  2.9450442E-02  6.7163595E+02  6.7890680E-07  2.3668311E-03  1.9019627E-01
  1.8633323E-10  3.0421944E-02  6.7163485E+02  6.7886176E-07  2.3665499E-03  1.9015820E-01
  1.9228364E-10  3.1393445E-02  6.7163375E+02  6.7881657E-07  2.3662683E-03  1.9012005E-01
  1.9823405E-10  3.2364947E-02  6.7163265E+02  6.7877131E-07  2.3659872E-03  1.9008196E-01
  2.0418446E-10  3.3336448E-02  6.7163154E+02  6.7872585E-07  2.3657054E-03  1.9004379E-01
  2.1013487E-10  3.4307949E-02  6.7163043E+02  6.7868029E-07  2.3654237E-03  1.9000559E-01
  2.1608526E-10  3.5279449E-02  6.7162931E+02  6.7863465E-07  2.3651422E-03  1.8996742E-01
  2.2328180E-10  3.6454402E-02  6.7162819E+02  6.7858888E-07  2.3648605E-03  1.8992919E-01
  2.3047835E-10  3.7629355E-02  6.7162683E+02  6.7852437E-07  2.3644646E-03  1.8987544E-01
  2.3767491E-10  3.8804311E-02  6.7162546E+02  6.7845948E-07  2.3640673E-03  1.8982149E-01
  2.4487145E-10  3.9979264E-02  6.7162408E+02  6.7839421E-07  2.3636689E-03  1.8976735E-01
  2.5206799E-10  4.1154217E-02  6.7162269E+02  6.7832856E-07  2.3632691E-03  1.8971303E-01
  2.5926454E-10  4.2329171E-02  6.7162130E+02  6.7826255E-07  2.3628682E-03  1.8965852E-01
  2.6646108E-10  4.3504124E-02  6.7161990E+02  6.7820842E-07  2.3625396E-03  1.8961383E-01
  2.7522483E-10  4.4934949E-02  6.7161850E+02  6.7815374E-07  2.3622085E-03  1.8956879E-01
  2.8398861E-10  4.6365779E-02  6.7161678E+02  6.7807690E-07  2.3617446E-03  1.8950566E-01
  2.9275238E-10  4.7796608E-02  6.7161505E+02  6.7799935E-07  2.3612780E-03  1.8944214E-01
  3.0151613E-10  4.9227434E-02  6.7161331E+02  6.7792124E-07  2.3608094E-03  1.8937832E-01
  3.1027991E-10  5.0658263E-02  6.7161156E+02  6.7784257E-07  2.3603390E-03  1.8931421E-01
  3.1904368E-10  5.2089093E-02  6.7160979E+02  6.7776334E-07  2.3598667E-03  1.8924983E-01
  3.2780743E-10  5.3519918E-02  6.7160802E+02  6.7768356E-07  2.3593926E-03  1.8918516E-01
  3.3838534E-10  5.5246934E-02  6.7160624E+02  6.7760323E-07  2.3589167E-03  1.8912022E-01
  3.4896322E-10  5.6973946E-02  6.7160408E+02  6.7750212E-07  2.3583200E-03  1.8903876E-01
  3.5954110E-10  5.8700957E-02  6.7160190E+02  6.7740033E-07  2.3577214E-03  1.8895699E-01
  3.7011901E-10  6.0427973E-02  6.7159970E+02  6.7729784E-07  2.3571208E-03  1.8887491E-01
  3.8069688E-10  6.2154985E-02  6.7159749E+02  6.7719467E-07  2.3565183E-03  1.8879254E-01
  3.9127476E-10  6.3881997E-02  6.7159527E+02  6.7709082E-07  2.3559139E-03  1.8870985E-01
  4.0185264E-10  6.5609008E-02  6.7159303E+02  6.7698629E-07  2.3553077E-03  1.8862688E-01
  4.1386475E-10  6.7570181E-02  6.7159078E+02  6.7688108E-07  2.3546995E-03  1.8854360E-01
  4.2587686E-10  6.9531355E-02  6.7158820E+02  6.7676107E-07  2.3540084E-03  1.8844891E-01
  4.3788897E-10  7.1492528E-02  6.7158561E+02  6.7664030E-07  2.3533154E-03  1.8835392E-01
  4.4990108E-10  7.3453701E-02  6.7158299E+02  6.7651877E-07  2.3526206E-03  1.8825861E-01
  4.6191319E-10  7.5414874E-02  6.7158036E+02  6.7639643E-07  2.3519237E-03  1.8816300E-01
  4.7392530E-10  7.7376047E-02  6.7157771E+02  6.7627333E-07  2.3512249E-03  1.8806706E-01
  4.8593741E-10  7.9337220E-02  6.7157503E+02  6.7614944E-07  2.3505241E-03  1.8797080E-01
  4.9963782E-10  8.1574036E-02  6.7157234E+02  6.7602475E-07  2.3498213E-03  1.8787421E-01
  5.1333823E-10  8.3810852E-02  6.7156925E+02  6.7588528E-07  2.3490380E-03  1.8776651E-01
  5.2703864E-10  8.6047667E-02  6.7156614E+02  6.7574494E-07  2.3482528E-03  1.8765850E-01
  5.4073905E-10  8.8284483E-02  6.7156299E+02  6.7560371E-07  2.3474656E-03  1.8755015E-01
  5.5443946E-10  9.0521299E-02  6.7155983E+02  6.7546157E-07  2.3466763E-03  1.8744145E-01
  5.6813987E-10  9.2758114E-02  6.7155664E+02  6.7531854E-07  2.3458850E-03  1.8733241E-01
  5.8184028E-10  9.4994930E-02  6.7155342E+02  6.7517458E-07  2.3450914E-03  1.8722300E-01
  5.9763633E-10  9.7573894E-02  6.7155018E+02  6.7502968E-07  2.3442954E-03  1.8711323E-01
  6.1343244E-10  1.0015287E-01  6.7154641E+02  6.7487123E-07  2.3434283E-03  1.8699356E-01
  6.2922855E-10  1.0273184E-01  6.7154261E+02  6.7471177E-07  2.3425591E-03  1.8687356E-01
  6.4502461E-10  1.0531080E-01  6.7153878E+02  6.7455133E-07  2.3416880E-03  1.8675321E-01
  6.6082071E-10  1.0788978E-01  6.7153491E+02  6.7438987E-07  2.3408148E-03  1.8663250E-01
  6.7661682E-10  1.1046875E-01  6.7153102E+02  6.7422737E-07  2.3399392E-03  1.8651142E-01
  6.9241288E-10  1.1304771E-01  6.7152708E+02  6.7406382E-07  2.3390612E-03  1.8638994E-01
  7.1078175E-10  1.1604673E-01  6.7152312E+02  6.7389919E-07  2.3381807E-03  1.8626804E-01
  7.2915063E-10  1.1904575E-01  6.7151847E+02  6.7372661E-07  2.3372612E-03  1.8614067E-01
  7.4751951E-10  1.2204477E-01  6.7151377E+02  6.7355303E-07  2.3363401E-03  1.8601303E-01
  7.6588839E-10  1.2504379E-01  6.7150903E+02  6.7337844E-07  2.3354175E-03  1.8588509E-01
  7.8425721E-10  1.2804280E-01  6.7150424E+02  6.7320283E-07  2.3344932E-03  1.8575684E-01
  8.0262609E-10  1.3104182E-01  6.7149941E+02  6.7302615E-07  2.3335668E-03  1.8562824E-01
  8.2099497E-10  1.3404084E-01  6.7149453E+02  6.7284838E-07  2.3326384E-03  1.8549929E-01
  8.4160432E-10  1.3740565E-01  6.7148961E+02  6.7266947E-07  2.3317076E-03  1.8536994E-01
  8.6221367E-10  1.4077047E-01  6.7148404E+02  6.7247529E-07  2.3307019E-03  1.8523010E-01
  8.8282302E-10  1.4413528E-01  6.7147841E+02  6.7227892E-07  2.3296891E-03  1.8508919E-01
  9.0343231E-10  1.4750008E-01  6.7147272E+02  6.7208033E-07  2.3286690E-03  1.8494717E-01
  9.2404166E-10  1.5086489E-01  6.7146697E+02  6.7187946E-07  2.3276413E-03  1.8480404E-01
  9.4465101E-10  1.5422971E-01  6.7146117E+02  6.7167629E-07  2.3266060E-03  1.8465975E-01
  9.6526030E-10  1.5759451E-01  6.7145531E+02  6.7147078E-07  2.3255627E-03  1.8451428E-01
  9.8944491E-10  1.6154304E-01  6.7144940E+02  6.7126285E-07  2.3245113E-03  1.8436760E-01
  1.0136294E-09  1.6549156E-01  6.7144238E+02  6.7103524E-07  2.3233656E-03  1.8420768E-01
  1.0378140E-09  1.6944009E-01  6.7143529E+02  6.7080467E-07  2.3222100E-03  1.8404629E-01
  1.0619985E-09  1.7338861E-01  6.7142812E+02  6.7057115E-07  2.3210445E-03  1.8388340E-01
  1.0861830E-09  1.7733712E-01  6.7142087E+02  6.7033456E-07  2.3198686E-03  1.8371899E-01
  1.1103676E-09  1.8128565E-01  6.7141354E+02  6.7009489E-07  2.3186821E-03  1.8355300E-01
  1.1345521E-09  1.8523417E-01  6.7140613E+02  6.6985206E-07  2.3174847E-03  1.8338539E-01
  1.1622163E-09  1.8975080E-01  6.7139864E+02  6.6960601E-07  2.3162762E-03  1.8321615E-01
  1.1898806E-09  1.9426744E-01  6.7138998E+02  6.6934783E-07  2.3150134E-03  1.8303919E-01
  1.2175448E-09  1.9878407E-01  6.7138122E+02  6.6908596E-07  2.3137380E-03  1.8286035E-01
  1.2452090E-09  2.0330071E-01  6.7137235E+02  6.6882034E-07  2.3124497E-03  1.8267964E-01
  1.2728732E-09  2.0781735E-01  6.7136338E+02  6.6855093E-07  2.3111483E-03  1.8249697E-01
  1.3005375E-09  2.1233398E-01  6.7135430E+02  6.6827760E-07  2.3098333E-03  1.8231230E-01
  1.3282018E-09  2.1685064E-01  6.7134513E+02  6.6800029E-07  2.3085044E-03  1.8212559E-01
  1.3519917E-09  2.2073474E-01  6.7133584E+02  6.6771895E-07  2.3071614E-03  1.8193680E-01
  1.3757817E-09  2.2461883E-01  6.7132778E+02  6.6744297E-07  2.3058484E-03  1.8175215E-01
  1.3995717E-09  2.2850295E-01  6.7131963E+02  6.6716325E-07  2.3045219E-03  1.8156554E-01
  1.4233617E-09  2.3238705E-01  6.7131141E+02  6.6687977E-07  2.3031818E-03  1.8137693E-01
  1.4471516E-09  2.3627114E-01  6.7130311E+02  6.6659249E-07  2.3018279E-03  1.8118629E-01
  1.4709417E-09  2.4015526E-01  6.7129474E+02  6.6630134E-07  2.3004599E-03  1.8099361E-01
  1.4991328E-09  2.4475792E-01  6.7128629E+02  6.6600627E-07  2.2990776E-03  1.8079882E-01
  1.5273240E-09  2.4936059E-01  6.7127617E+02  6.6569820E-07  2.2976391E-03  1.8059604E-01
  1.5555151E-09  2.5396325E-01  6.7126595E+02  6.6538544E-07  2.2961838E-03  1.8039081E-01
  1.5837062E-09  2.5856591E-01  6.7125561E+02  6.6506911E-07  2.2947167E-03  1.8018380E-01
  1.6118975E-09  2.6316860E-01  6.7124517E+02  6.6474921E-07  2.2932379E-03  1.7997507E-01
  1.6400886E-09  2.6777126E-01  6.7123462E+02  6.6442574E-07  2.2917473E-03  1.7976456E-01
  1.6734516E-09  2.7321830E-01  6.7122396E+02  6.6409856E-07  2.2902446E-03  1.7955228E-01
  1.7068146E-09  2.7866536E-01  6.7121121E+02  6.6375136E-07  2.2886564E-03  1.7932781E-01
  1.7401775E-09  2.8411241E-01  6.7119830E+02  6.6339977E-07  2.2870540E-03  1.7910123E-01
  1.7735405E-09  2.8955945E-01  6.7118524E+02  6.6304376E-07  2.2854371E-03  1.7887248E-01
  1.8069035E-09  2.9500651E-01  6.7117203E+02  6.6268322E-07  2.2838053E-03  1.7864154E-01
  1.8402664E-09  3.0045355E-01  6.7115866E+02  6.6231812E-07  2.2821583E-03  1.7840834E-01
  1.8736295E-09  3.0590062E-01  6.7114514E+02  6.6194838E-07  2.2804959E-03  1.7817287E-01
  1.9139256E-09  3.1247962E-01  6.7113147E+02  6.6157392E-07  2.2788176E-03  1.7793505E-01
  1.9542219E-09  3.1905865E-01  6.7111475E+02  6.6118556E-07  2.2770841E-03  1.7768927E-01
  1.9945183E-09  3.2563769E-01  6.7109781E+02  6.6079121E-07  2.2753303E-03  1.7744054E-01
  2.0348146E-09  3.3221673E-01  6.7108064E+02  6.6039079E-07  2.2735560E-03  1.7718878E-01
  2.0751108E-09  3.3879573E-01  6.7106325E+02  6.5998419E-07  2.2717608E-03  1.7693393E-01
  2.1154071E-09  3.4537476E-01  6.7104564E+02  6.5957130E-07  2.2699441E-03  1.7667593E-01
  2.1557034E-09  3.5195380E-01  6.7102780E+02  6.5915203E-07  2.2681055E-03  1.7641472E-01
  2.2093117E-09  3.6070622E-01  6.7100973E+02  6.5872625E-07  2.2662446E-03  1.7615022E-01
  2.2629202E-09  3.6945868E-01  6.7098535E+02  6.5827027E-07  2.2642659E-03  1.7586874E-01
  2.3165284E-09  3.7821110E-01  6.7096058E+02  6.5780462E-07  2.2622538E-03  1.7558238E-01
  2.3701366E-09  3.8696352E-01  6.7093540E+02  6.5732918E-07  2.2602076E-03  1.7529102E-01
  2.4237451E-09  3.9571598E-01  6.7090982E+02  6.5684376E-07  2.2581266E-03  1.7499456E-01
  2.4773533E-09  4.0446840E-01  6.7088385E+02  6.5634816E-07  2.2560101E-03  1.7469291E-01
  2.5309616E-09  4.1322082E-01  6.7085747E+02  6.5584220E-07  2.2538574E-03  1.7438597E-01
  2.5918811E-09  4.2316692E-01  6.7083069E+02  6.5532573E-07  2.2516677E-03  1.7407363E-01
  2.6528003E-09  4.3311299E-01  6.7079978E+02  6.5478280E-07  2.2493794E-03  1.7374698E-01
  2.7137196E-09  4.4305905E-01  6.7076835E+02  6.5422759E-07  2.2470480E-03  1.7341406E-01
  2.7746389E-09  4.5300512E-01  6.7073641E+02  6.5365989E-07  2.2446728E-03  1.7307476E-01
  2.8355581E-09  4.6295118E-01  6.7070394E+02  6.5307950E-07  2.2422529E-03  1.7272893E-01
  2.8964774E-09  4.7289725E-01  6.7067096E+02  6.5248613E-07  2.2397874E-03  1.7237645E-01
  2.9573967E-09  4.8284331E-01  6.7063746E+02  6.5187960E-07  2.2372754E-03  1.7201719E-01
  3.0099692E-09  4.9142665E-01  6.7060344E+02  6.5125964E-07  2.2347162E-03  1.7165105E-01
  3.0625416E-09  5.0000994E-01  6.7057367E+02  6.5064389E-07  2.2321770E-03  1.7128775E-01
  3.1151142E-09  5.0859327E-01  6.7054351E+02  6.5001607E-07  2.2295951E-03  1.7091822E-01
  3.1676865E-09  5.1717657E-01  6.7051296E+02  6.4937601E-07  2.2269698E-03  1.7054239E-01
  3.2202591E-09  5.2575990E-01  6.7048203E+02  6.4872355E-07  2.2243005E-03  1.7016015E-01
  3.2728315E-09  5.3434320E-01  6.7045071E+02  6.4805853E-07  2.2215866E-03  1.6977141E-01
  3.3341732E-09  5.4435824E-01  6.7041900E+02  6.4738074E-07  2.2188273E-03  1.6937608E-01
  3.3955147E-09  5.5437324E-01  6.7038152E+02  6.4667232E-07  2.2159549E-03  1.6896435E-01
  3.4568564E-09  5.6438828E-01  6.7034351E+02  6.4594868E-07  2.2130285E-03  1.6854478E-01
  3.5181979E-09  5.7440328E-01  6.7030498E+02  6.4520959E-07  2.2100474E-03  1.6811725E-01
  3.5795397E-09  5.8441832E-01  6.7026592E+02  6.4445482E-07  2.2070106E-03  1.6768163E-01
  3.6408812E-09  5.9443332E-01  6.7022633E+02  6.4368411E-07  2.2039173E-03  1.6723780E-01
  3.7176542E-09  6.0696777E-01  6.7018622E+02  6.4289724E-07  2.2007666E-03  1.6678561E-01
  3.7944268E-09  6.1950215E-01  6.7013527E+02  6.4198231E-07  2.1971460E-03  1.6626530E-01
  3.8711998E-09  6.3203660E-01  6.7008350E+02  6.4104347E-07  2.1934408E-03  1.6573268E-01
  3.9479724E-09  6.4457098E-01  6.7003091E+02  6.4008031E-07  2.1896493E-03  1.6518754E-01
  4.0247454E-09  6.5710543E-01  6.6997749E+02  6.3877773E-07  2.1845003E-03  1.6444763E-01
  4.1015184E-09  6.6963988E-01  6.6992325E+02  6.3744090E-07  2.1792296E-03  1.6369005E-01
  4.1782910E-09  6.8217426E-01  6.6986819E+02  6.3606925E-07  2.1738353E-03  1.6291453E-01
  4.2788234E-09  6.9858782E-01  6.6981230E+02  6.3466226E-07  2.1683155E-03  1.6212080E-01
  4.3793554E-09  7.1500130E-01  6.6973788E+02  6.3305426E-07  2.1620670E-03  1.6122130E-01
  4.4798878E-09  7.3141486E-01  6.6966204E+02  6.3139628E-07  2.1556419E-03  1.6029621E-01
  4.5804198E-09  7.4782835E-01  6.6958480E+02  6.2968727E-07  2.1490366E-03  1.5934497E-01
  4.6809522E-09  7.6424190E-01  6.6950615E+02  6.2792620E-07  2.1422473E-03  1.5836705E-01
  4.7814841E-09  7.8065539E-01  6.6942609E+02  6.2611201E-07  2.1352705E-03  1.5736193E-01
  4.8820165E-09  7.9706894E-01  6.6934463E+02  6.2424364E-07  2.1281023E-03  1.5632904E-01
  4.9883411E-09  8.1442817E-01  6.6926177E+02  6.2231995E-07  2.1207389E-03  1.5526785E-01
  5.0946662E-09  8.3178747E-01  6.6917260E+02  6.2029639E-07  2.1130205E-03  1.5415516E-01
  5.2009912E-09  8.4914677E-01  6.6908187E+02  6.1820897E-07  2.1050768E-03  1.5300982E-01
  5.3073158E-09  8.6650600E-01  6.6898957E+02  6.1605662E-07  2.0969041E-03  1.5183130E-01
  5.4136408E-09  8.8386530E-01  6.6889571E+02  6.1383826E-07  2.0884988E-03  1.5061909E-01
  5.5199659E-09  9.0122460E-01  6.6880029E+02  6.1155279E-07  2.0798570E-03  1.4937261E-01
  5.6262905E-09  9.1858382E-01  6.6870331E+02  6.0919912E-07  2.0709750E-03  1.4809135E-01
  5.7378760E-09  9.3680199E-01  6.6860477E+02  6.0677618E-07  2.0618491E-03  1.4677477E-01
  5.8494616E-09  9.5502015E-01  6.6849969E+02  6.0412749E-07  2.0519227E-03  1.4534205E-01
  5.9610467E-09  9.7323824E-01  6.6839289E+02  6.0140024E-07  2.0417204E-03  1.4386939E-01
  6.0726322E-09  9.9145641E-01  6.6828439E+02  5.9859320E-07  2.0312377E-03  1.4235617E-01
  6.1842178E-09  1.0096746E+00  6.6817419E+02  5.9570503E-07  2.0204702E-03  1.4080174E-01
  6.2958029E-09  1.0278927E+00  6.6806229E+02  5.9273446E-07  2.0094132E-03  1.3920545E-01
  6.4073885E-09  1.0461108E+00  6.6794868E+02  5.8968018E-07  1.9980625E-03  1.3756667E-01
  6.5650971E-09  1.0718593E+00  6.6783339E+02  5.8654081E-07  1.9864132E-03  1.3588473E-01
  6.7228058E-09  1.0976079E+00  6.6766755E+02  5.8207424E-07  1.9700793E-03  1.3352273E-01
  6.8805140E-09  1.1233563E+00  6.6749835E+02  5.7743913E-07  1.9531580E-03  1.3107579E-01
  7.0382226E-09  1.1491048E+00  6.6732579E+02  5.7263115E-07  1.9356342E-03  1.2854177E-01
  7.1959313E-09  1.1748533E+00  6.6714988E+02  5.6764585E-07  1.9174924E-03  1.2591849E-01
