  1.5490110E-11  2.5290135E-03  6.3413809E+04  4.2275732E+04  9.5596467E+03  1.6591403E+03  5.7585169E-01  3.1317146-317  8.0617100E+06
  1.6764769E-11  2.7371224E-03  6.3413813E+04  4.2275722E+04  9.5596488E+03  1.6591403E+03  6.2771664E-01  3.1317146-317  8.0617102E+06
  1.8039430E-11  2.9452316E-03  6.3413817E+04  4.2275713E+04  9.5596509E+03  1.6591403E+03  6.7961672E-01  3.1317146-317  8.0617103E+06
  1.9314089E-11  3.1533405E-03  6.3413821E+04  4.2275703E+04  9.5596530E+03  1.6591403E+03  7.3155192E-01  3.1317146-317  8.0617104E+06
  2.0588748E-11  3.3614494E-03  6.3413825E+04  4.2275693E+04  9.5596552E+03  1.6591403E+03  7.8352197E-01  3.1317146-317  8.0617106E+06
  2.1989660E-11  3.5901712E-03  6.3413829E+04  4.2275683E+04  9.5596573E+03  1.6591403E+03  8.3552684E-01  3.1317146-317  8.0617107E+06
  2.3390574E-11  3.8188932E-03  6.3413834E+04  4.2275672E+04  9.5596597E+03  1.6591403E+03  8.9272653E-01  3.1317146-317  8.0617109E+06
  2.4791485E-11  4.0476150E-03  6.3413838E+04  4.2275661E+04  9.5596621E+03  1.6591403E+03  9.4996807E-01  3.1317146-317  8.0617110E+06
  2.6192397E-11  4.2763367E-03  6.3413843E+04  4.2275650E+04  9.5596645E+03  1.6591403E+03  1.0072512E+00  3.1317146-317  8.0617112E+06
  2.7593309E-11  4.5050585E-03  6.3413847E+04  4.2275640E+04  9.5596669E+03  1.6591403E+03  1.0645758E+00  3.1317146-317  8.0617113E+06
  2.8994221E-11  4.7337802E-03  6.3413852E+04  4.2275629E+04  9.5596693E+03  1.6591403E+03  1.1219418E+00  3.1317146-317  8.0617115E+06
  3.0395135E-11  4.9625023E-03  6.3413856E+04  4.2275618E+04  9.5596718E+03  1.6591403E+03  1.1793490E+00  3.1317146-317  8.0617116E+06
  3.2053601E-11  5.2332740E-03  6.3413861E+04  4.2275607E+04  9.5596743E+03  1.6591403E+03  1.2367974E+00  3.1317146-317  8.0617118E+06
  3.3712071E-11  5.5040462E-03  6.3413866E+04  4.2275594E+04  9.5596772E+03  1.6591403E+03  1.3048697E+00  3.1317146-317  8.0617120E+06
  3.5370537E-11  5.7748179E-03  6.3413871E+04  4.2275582E+04  9.5596802E+03  1.6591403E+03  1.3729993E+00  3.1317146-317  8.0617122E+06
  3.7029006E-11  6.0455901E-03  6.3413877E+04  4.2275569E+04  9.5596832E+03  1.6591403E+03  1.4411857E+00  3.1317146-317  8.0617123E+06
  3.8687476E-11  6.3163624E-03  6.3413882E+04  4.2275556E+04  9.5596862E+03  1.6591403E+03  1.5094292E+00  3.1317146-317  8.0617125E+06
  4.0345942E-11  6.5871341E-03  6.3413887E+04  4.2275543E+04  9.5596892E+03  1.6591403E+03  1.5777292E+00  3.1317146-317  8.0617127E+06
  4.2004412E-11  6.8579063E-03  6.3413893E+04  4.2275530E+04  9.5596922E+03  1.6591403E+03  1.6460855E+00  3.1317146-317  8.0617129E+06
  4.3957530E-11  7.1767848E-03  6.3413898E+04  4.2275518E+04  9.5596953E+03  1.6591403E+03  1.7144982E+00  3.1317146-317  8.0617131E+06
  4.5910648E-11  7.4956633E-03  6.3413904E+04  4.2275503E+04  9.5596990E+03  1.6591403E+03  1.7951494E+00  3.1317146-317  8.0617133E+06
  4.7863767E-11  7.8145418E-03  6.3413911E+04  4.2275487E+04  9.5597026E+03  1.6591403E+03  1.8758779E+00  3.1317146-317  8.0617135E+06
  4.9816882E-11  8.1334197E-03  6.3413917E+04  4.2275472E+04  9.5597063E+03  1.6591403E+03  1.9566834E+00  3.1317146-317  8.0617137E+06
  5.1770000E-11  8.4522982E-03  6.3413924E+04  4.2275457E+04  9.5597101E+03  1.6591403E+03  2.0375656E+00  3.1317146-317  8.0617139E+06
  5.3723119E-11  8.7711767E-03  6.3413930E+04  4.2275442E+04  9.5597139E+03  1.6591403E+03  2.1185245E+00  3.1317146-317  8.0617142E+06
  5.5676237E-11  9.0900551E-03  6.3413936E+04  4.2275427E+04  9.5597177E+03  1.6591403E+03  2.1995595E+00  3.1317146-317  8.0617144E+06
  5.7962810E-11  9.4633756E-03  6.3413943E+04  4.2275412E+04  9.5597215E+03  1.6591403E+03  2.2806704E+00  3.1317146-317  8.0617146E+06
  6.0249384E-11  9.8366961E-03  6.3413950E+04  4.2275395E+04  9.5597260E+03  1.6591403E+03  2.3757412E+00  3.1317146-317  8.0617148E+06
  6.2535954E-11  1.0210016E-02  6.3413958E+04  4.2275377E+04  9.5597306E+03  1.6591403E+03  2.4709151E+00  3.1317146-317  8.0617151E+06
  6.4822531E-11  1.0583337E-02  6.3413965E+04  4.2275360E+04  9.5597352E+03  1.6591403E+03  2.5661916E+00  3.1317146-317  8.0617154E+06
  6.7109101E-11  1.0956657E-02  6.3413973E+04  4.2275342E+04  9.5597399E+03  1.6591403E+03  2.6615706E+00  3.1317146-317  8.0617156E+06
  6.9395678E-11  1.1329978E-02  6.3413980E+04  4.2275325E+04  9.5597446E+03  1.6591403E+03  2.7570511E+00  3.1317146-317  8.0617159E+06
  7.1682248E-11  1.1703298E-02  6.3413988E+04  4.2275307E+04  9.5597494E+03  1.6591403E+03  2.8526333E+00  3.1317146-317  8.0617161E+06
  7.4390159E-11  1.2145409E-02  6.3413996E+04  4.2275290E+04  9.5597542E+03  1.6591403E+03  2.9483163E+00  3.1317146-317  8.0617164E+06
  7.7098071E-11  1.2587519E-02  6.3414005E+04  4.2275269E+04  9.5597599E+03  1.6591403E+03  3.0617836E+00  3.1317146-317  8.0617167E+06
  7.9805982E-11  1.3029630E-02  6.3414014E+04  4.2275248E+04  9.5597657E+03  1.6591403E+03  3.1753911E+00  3.1317146-317  8.0617170E+06
  8.2513900E-11  1.3471742E-02  6.3414023E+04  4.2275228E+04  9.5597716E+03  1.6591403E+03  3.2891383E+00  3.1317146-317  8.0617173E+06
  8.5221811E-11  1.3913853E-02  6.3414032E+04  4.2275207E+04  9.5597776E+03  1.6591403E+03  3.4030246E+00  3.1317146-317  8.0617176E+06
  8.7929723E-11  1.4355964E-02  6.3414041E+04  4.2275186E+04  9.5597836E+03  1.6591403E+03  3.5170490E+00  3.1317146-317  8.0617179E+06
  9.0637634E-11  1.4798074E-02  6.3414050E+04  4.2275166E+04  9.5597897E+03  1.6591403E+03  3.6312111E+00  3.1317146-317  8.0617183E+06
  9.3877494E-11  1.5327034E-02  6.3414059E+04  4.2275145E+04  9.5597958E+03  1.6591403E+03  3.7455103E+00  3.1317146-317  8.0617186E+06
  9.7117360E-11  1.5855995E-02  6.3414070E+04  4.2275120E+04  9.5598033E+03  1.6591403E+03  3.8824757E+00  3.1317146-317  8.0617189E+06
  1.0035723E-10  1.6384957E-02  6.3414081E+04  4.2275096E+04  9.5598108E+03  1.6591403E+03  4.0196354E+00  3.1317146-317  8.0617193E+06
  1.0359709E-10  1.6913918E-02  6.3414092E+04  4.2275071E+04  9.5598185E+03  1.6591403E+03  4.1569883E+00  3.1317146-317  8.0617197E+06
  1.0683696E-10  1.7442879E-02  6.3414103E+04  4.2275047E+04  9.5598262E+03  1.6591403E+03  4.2945334E+00  3.1317146-317  8.0617201E+06
  1.1007683E-10  1.7971840E-02  6.3414114E+04  4.2275022E+04  9.5598341E+03  1.6591403E+03  4.4322696E+00  3.1317146-317  8.0617204E+06
  1.1331669E-10  1.8500800E-02  6.3414126E+04  4.2274997E+04  9.5598420E+03  1.6591403E+03  4.5701960E+00  3.1317146-317  8.0617208E+06
  1.1723797E-10  1.9141014E-02  6.3414137E+04  4.2274973E+04  9.5598501E+03  1.6591403E+03  4.7083116E+00  3.1317146-317  8.0617212E+06
  1.2115925E-10  1.9781227E-02  6.3414150E+04  4.2274943E+04  9.5598600E+03  1.6591403E+03  4.8757616E+00  3.1317146-317  8.0617217E+06
  1.2508053E-10  2.0421440E-02  6.3414164E+04  4.2274914E+04  9.5598700E+03  1.6591403E+03  5.0434856E+00  3.1317146-317  8.0617221E+06
  1.2900180E-10  2.1061651E-02  6.3414177E+04  4.2274884E+04  9.5598802E+03  1.6591403E+03  5.2114824E+00  3.1317146-317  8.0617226E+06
  1.3292308E-10  2.1701864E-02  6.3414191E+04  4.2274854E+04  9.5598905E+03  1.6591403E+03  5.3797498E+00  3.1317146-317  8.0617231E+06
  1.3684436E-10  2.2342077E-02  6.3414205E+04  4.2274825E+04  9.5599010E+03  1.6591403E+03  5.5482877E+00  3.1317146-317  8.0617235E+06
  1.4076564E-10  2.2982290E-02  6.3414219E+04  4.2274795E+04  9.5599117E+03  1.6591403E+03  5.7170941E+00  3.1317146-317  8.0617240E+06
  1.4557518E-10  2.3767527E-02  6.3414232E+04  4.2274766E+04  9.5599225E+03  1.6591403E+03  5.8861677E+00  3.1317146-317  8.0617245E+06
  1.5038473E-10  2.4552763E-02  6.3414249E+04  4.2274729E+04  9.5599360E+03  1.6591403E+03  6.0939470E+00  3.1317146-317  8.0617250E+06
  1.5519427E-10  2.5338000E-02  6.3414266E+04  4.2274693E+04  9.5599497E+03  1.6591403E+03  6.3021240E+00  3.1317146-317  8.0617256E+06
  1.6000380E-10  2.6123234E-02  6.3414283E+04  4.2274657E+04  9.5599636E+03  1.6591403E+03  6.5106963E+00  3.1317146-317  8.0617262E+06
  1.6481334E-10  2.6908470E-02  6.3414300E+04  4.2274621E+04  9.5599778E+03  1.6591403E+03  6.7196611E+00  3.1317146-317  8.0617268E+06
  1.6962289E-10  2.7693707E-02  6.3414318E+04  4.2274585E+04  9.5599922E+03  1.6591403E+03  6.9290173E+00  3.1317146-317  8.0617274E+06
  1.7443243E-10  2.8478943E-02  6.3414335E+04  4.2274549E+04  9.5600069E+03  1.6591403E+03  7.1387622E+00  3.1317146-317  8.0617280E+06
  1.8038282E-10  2.9450442E-02  6.3414352E+04  4.2274513E+04  9.5600218E+03  1.6591403E+03  7.3488937E+00  3.1317146-317  8.0617286E+06
  1.8633323E-10  3.0421944E-02  6.3414374E+04  4.2274469E+04  9.5600407E+03  1.6591403E+03  7.6094606E+00  3.1317146-317  8.0617293E+06
  1.9228364E-10  3.1393445E-02  6.3414395E+04  4.2274425E+04  9.5600599E+03  1.6591403E+03  7.8706133E+00  3.1317146-317  8.0617300E+06
  1.9823405E-10  3.2364947E-02  6.3414417E+04  4.2274380E+04  9.5600795E+03  1.6591403E+03  8.1323474E+00  3.1317146-317  8.0617308E+06
  2.0418446E-10  3.3336448E-02  6.3414439E+04  4.2274336E+04  9.5600994E+03  1.6591403E+03  8.3946596E+00  3.1317146-317  8.0617315E+06
  2.1013487E-10  3.4307949E-02  6.3414461E+04  4.2274292E+04  9.5601198E+03  1.6591403E+03  8.6575464E+00  3.1317146-317  8.0617323E+06
  2.1608526E-10  3.5279449E-02  6.3414483E+04  4.2274248E+04  9.5601405E+03  1.6591403E+03  8.9210046E+00  3.1317146-317  8.0617330E+06
  2.2328180E-10  3.6454402E-02  6.3414505E+04  4.2274204E+04  9.5601617E+03  1.6591403E+03  9.1850304E+00  3.1317146-317  8.0617338E+06
  2.3047835E-10  3.7629355E-02  6.3414532E+04  4.2274151E+04  9.5601878E+03  1.6591403E+03  9.5051709E+00  3.1317146-317  8.0617347E+06
  2.3767491E-10  3.8804311E-02  6.3414559E+04  4.2274098E+04  9.5602145E+03  1.6591403E+03  9.8261332E+00  3.1317146-317  8.0617356E+06
  2.4487145E-10  3.9979264E-02  6.3414586E+04  4.2274045E+04  9.5602418E+03  1.6591403E+03  1.0147913E+01  3.1317146-317  8.0617365E+06
  2.5206799E-10  4.1154217E-02  6.3414613E+04  4.2273992E+04  9.5602697E+03  1.6591403E+03  1.0470504E+01  3.1317146-317  8.0617375E+06
  2.5926454E-10  4.2329171E-02  6.3414641E+04  4.2273939E+04  9.5602982E+03  1.6591403E+03  1.0793902E+01  3.1317146-317  8.0617384E+06
  2.6646108E-10  4.3504124E-02  6.3414668E+04  4.2273886E+04  9.5603272E+03  1.6591403E+03  1.1118023E+01  3.1317146-317  8.0617393E+06
  2.7522483E-10  4.4934949E-02  6.3414696E+04  4.2273833E+04  9.5603568E+03  1.6591403E+03  1.1442946E+01  3.1317146-317  8.0617403E+06
  2.8398861E-10  4.6365779E-02  6.3414730E+04  4.2273769E+04  9.5603937E+03  1.6591403E+03  1.1839768E+01  3.1317146-317  8.0617414E+06
  2.9275238E-10  4.7796608E-02  6.3414764E+04  4.2273705E+04  9.5604316E+03  1.6591403E+03  1.2237764E+01  3.1317146-317  8.0617426E+06
  3.0151613E-10  4.9227434E-02  6.3414798E+04  4.2273642E+04  9.5604703E+03  1.6591403E+03  1.2636926E+01  3.1317146-317  8.0617438E+06
  3.1027991E-10  5.0658263E-02  6.3414832E+04  4.2273578E+04  9.5605099E+03  1.6591403E+03  1.3037246E+01  3.1317146-317  8.0617449E+06
  3.1904368E-10  5.2089093E-02  6.3414867E+04  4.2273515E+04  9.5605505E+03  1.6591403E+03  1.3438720E+01  3.1317146-317  8.0617461E+06
  3.2780743E-10  5.3519918E-02  6.3414902E+04  4.2273451E+04  9.5605919E+03  1.6591403E+03  1.3841343E+01  3.1317146-317  8.0617473E+06
  3.3838534E-10  5.5246934E-02  6.3414937E+04  4.2273388E+04  9.5606343E+03  1.6591403E+03  1.4245106E+01  3.1317146-317  8.0617485E+06
  3.4896322E-10  5.6973946E-02  6.3414980E+04  4.2273312E+04  9.5606867E+03  1.6591403E+03  1.4733984E+01  3.1317146-317  8.0617500E+06
  3.5954110E-10  5.8700957E-02  6.3415023E+04  4.2273236E+04  9.5607405E+03  1.6591403E+03  1.5224508E+01  3.1317146-317  8.0617514E+06
  3.7011901E-10  6.0427973E-02  6.3415066E+04  4.2273160E+04  9.5607956E+03  1.6591403E+03  1.5716672E+01  3.1317146-317  8.0617529E+06
  3.8069688E-10  6.2154985E-02  6.3415109E+04  4.2273084E+04  9.5608521E+03  1.6591403E+03  1.6210468E+01  3.1317146-317  8.0617544E+06
  3.9127476E-10  6.3881997E-02  6.3415153E+04  4.2273009E+04  9.5609100E+03  1.6591403E+03  1.6705888E+01  3.1317146-317  8.0617559E+06
  4.0185264E-10  6.5609008E-02  6.3415197E+04  4.2272933E+04  9.5609692E+03  1.6591403E+03  1.7202927E+01  3.1317146-317  8.0617574E+06
  4.1386475E-10  6.7570181E-02  6.3415241E+04  4.2272858E+04  9.5610299E+03  1.6591403E+03  1.7701577E+01  3.1317146-317  8.0617589E+06
  4.2587686E-10  6.9531355E-02  6.3415292E+04  4.2272773E+04  9.5611004E+03  1.6591403E+03  1.8269784E+01  3.1317146-317  8.0617606E+06
  4.3788897E-10  7.1492528E-02  6.3415343E+04  4.2272688E+04  9.5611728E+03  1.6591403E+03  1.8840054E+01  3.1317146-317  8.0617624E+06
  4.4990108E-10  7.3453701E-02  6.3415395E+04  4.2272604E+04  9.5612470E+03  1.6591403E+03  1.9412380E+01  3.1317146-317  8.0617641E+06
  4.6191319E-10  7.5414874E-02  6.3415447E+04  4.2272519E+04  9.5613230E+03  1.6591403E+03  1.9986755E+01  3.1317146-317  8.0617659E+06
  4.7392530E-10  7.7376047E-02  6.3415499E+04  4.2272435E+04  9.5614008E+03  1.6591403E+03  2.0563173E+01  3.1317146-317  8.0617677E+06
  4.8593741E-10  7.9337220E-02  6.3415551E+04  4.2272351E+04  9.5614805E+03  1.6591403E+03  2.1141628E+01  3.1317146-317  8.0617695E+06
  4.9963782E-10  8.1574036E-02  6.3415604E+04  4.2272267E+04  9.5615620E+03  1.6591403E+03  2.1722114E+01  3.1317146-317  8.0617713E+06
  5.1333823E-10  8.3810852E-02  6.3415665E+04  4.2272172E+04  9.5616571E+03  1.6591403E+03  2.2386643E+01  3.1317146-317  8.0617734E+06
  5.2703864E-10  8.6047667E-02  6.3415727E+04  4.2272077E+04  9.5617548E+03  1.6591403E+03  2.3053801E+01  3.1317146-317  8.0617754E+06
  5.4073905E-10  8.8284483E-02  6.3415788E+04  4.2271983E+04  9.5618548E+03  1.6591403E+03  2.3723581E+01  3.1317146-317  8.0617776E+06
  5.5443946E-10  9.0521299E-02  6.3415851E+04  4.2271888E+04  9.5619572E+03  1.6591403E+03  2.4395979E+01  3.1317146-317  8.0617797E+06
  5.6813987E-10  9.2758114E-02  6.3415914E+04  4.2271794E+04  9.5620621E+03  1.6591403E+03  2.5070988E+01  3.1317146-317  8.0617818E+06
  5.8184028E-10  9.4994930E-02  6.3415977E+04  4.2271700E+04  9.5621694E+03  1.6591403E+03  2.5748603E+01  3.1317146-317  8.0617840E+06
  5.9763633E-10  9.7573894E-02  6.3416041E+04  4.2271607E+04  9.5622792E+03  1.6591403E+03  2.6428821E+01  3.1317146-317  8.0617862E+06
  6.1343244E-10  1.0015287E-01  6.3416115E+04  4.2271499E+04  9.5624088E+03  1.6591403E+03  2.7216270E+01  3.1317146-317  8.0617887E+06
  6.2922855E-10  1.0273184E-01  6.3416190E+04  4.2271392E+04  9.5625416E+03  1.6591403E+03  2.8007170E+01  3.1317146-317  8.0617912E+06
  6.4502461E-10  1.0531080E-01  6.3416265E+04  4.2271286E+04  9.5626777E+03  1.6591403E+03  2.8801512E+01  3.1317146-317  8.0617938E+06
  6.6082071E-10  1.0788978E-01  6.3416341E+04  4.2271179E+04  9.5628171E+03  1.6591403E+03  2.9599291E+01  3.1317146-317  8.0617964E+06
  6.7661682E-10  1.1046875E-01  6.3416418E+04  4.2271074E+04  9.5629599E+03  1.6591403E+03  3.0400506E+01  3.1317146-317  8.0617990E+06
  6.9241288E-10  1.1304771E-01  6.3416495E+04  4.2270968E+04  9.5631059E+03  1.6591403E+03  3.1205152E+01  3.1317146-317  8.0618017E+06
  7.1078175E-10  1.1604673E-01  6.3416574E+04  4.2270863E+04  9.5632552E+03  1.6591403E+03  3.2013222E+01  3.1317146-317  8.0618043E+06
  7.2915063E-10  1.1904575E-01  6.3416665E+04  4.2270741E+04  9.5634330E+03  1.6591403E+03  3.2957143E+01  3.1317146-317  8.0618075E+06
  7.4751951E-10  1.2204477E-01  6.3416758E+04  4.2270620E+04  9.5636152E+03  1.6591403E+03  3.3905690E+01  3.1317146-317  8.0618106E+06
  7.6588839E-10  1.2504379E-01  6.3416851E+04  4.2270499E+04  9.5638020E+03  1.6591403E+03  3.4858860E+01  3.1317146-317  8.0618138E+06
  7.8425721E-10  1.2804280E-01  6.3416945E+04  4.2270379E+04  9.5639933E+03  1.6591403E+03  3.5816651E+01  3.1317146-317  8.0618170E+06
  8.0262609E-10  1.3104182E-01  6.3417040E+04  4.2270259E+04  9.5641891E+03  1.6591403E+03  3.6779057E+01  3.1317146-317  8.0618203E+06
  8.2099497E-10  1.3404084E-01  6.3417136E+04  4.2270140E+04  9.5643895E+03  1.6591403E+03  3.7746081E+01  3.1317146-317  8.0618235E+06
  8.4160432E-10  1.3740565E-01  6.3417233E+04  4.2270022E+04  9.5645945E+03  1.6591403E+03  3.8717718E+01  3.1317146-317  8.0618268E+06
  8.6221367E-10  1.4077047E-01  6.3417343E+04  4.2269889E+04  9.5648298E+03  1.6591403E+03  3.9813331E+01  3.1317146-317  8.0618306E+06
  8.8282302E-10  1.4413528E-01  6.3417454E+04  4.2269757E+04  9.5650709E+03  1.6591403E+03  4.0914751E+01  3.1317146-317  8.0618344E+06
  9.0343231E-10  1.4750008E-01  6.3417566E+04  4.2269626E+04  9.5653178E+03  1.6591403E+03  4.2021975E+01  3.1317146-317  8.0618382E+06
  9.2404166E-10  1.5086489E-01  6.3417679E+04  4.2269495E+04  9.5655704E+03  1.6591403E+03  4.3135001E+01  3.1317146-317  8.0618420E+06
  9.4465101E-10  1.5422971E-01  6.3417793E+04  4.2269365E+04  9.5658289E+03  1.6591403E+03  4.4253832E+01  3.1317146-317  8.0618459E+06
  9.6526030E-10  1.5759451E-01  6.3417908E+04  4.2269236E+04  9.5660932E+03  1.6591403E+03  4.5378466E+01  3.1317146-317  8.0618499E+06
  9.8944491E-10  1.6154304E-01  6.3418025E+04  4.2269108E+04  9.5663633E+03  1.6591403E+03  4.6508899E+01  3.1317146-317  8.0618538E+06
  1.0136294E-09  1.6549156E-01  6.3418163E+04  4.2268958E+04  9.5666876E+03  1.6591403E+03  4.7842782E+01  3.1317146-317  8.0618586E+06
  1.0378140E-09  1.6944009E-01  6.3418303E+04  4.2268808E+04  9.5670199E+03  1.6591403E+03  4.9184647E+01  3.1317146-317  8.0618633E+06
  1.0619985E-09  1.7338861E-01  6.3418444E+04  4.2268660E+04  9.5673604E+03  1.6591403E+03  5.0534506E+01  3.1317146-317  8.0618681E+06
  1.0861830E-09  1.7733712E-01  6.3418587E+04  4.2268513E+04  9.5677089E+03  1.6591403E+03  5.1892347E+01  3.1317146-317  8.0618730E+06
  1.1103676E-09  1.8128565E-01  6.3418731E+04  4.2268366E+04  9.5680655E+03  1.6591403E+03  5.3258176E+01  3.1317146-317  8.0618779E+06
  1.1345521E-09  1.8523417E-01  6.3418877E+04  4.2268220E+04  9.5684302E+03  1.6591403E+03  5.4631999E+01  3.1317146-317  8.0618829E+06
  1.1622163E-09  1.8975080E-01  6.3419024E+04  4.2268076E+04  9.5688031E+03  1.6591403E+03  5.6013804E+01  3.1317146-317  8.0618879E+06
  1.1898806E-09  1.9426744E-01  6.3419195E+04  4.2267911E+04  9.5692395E+03  1.6591403E+03  5.7604158E+01  3.1317146-317  8.0618937E+06
  1.2175448E-09  1.9878407E-01  6.3419367E+04  4.2267748E+04  9.5696866E+03  1.6591403E+03  5.9204964E+01  3.1317146-317  8.0618996E+06
  1.2452090E-09  2.0330071E-01  6.3419542E+04  4.2267586E+04  9.5701444E+03  1.6591403E+03  6.0816224E+01  3.1317146-317  8.0619056E+06
  1.2728732E-09  2.0781735E-01  6.3419718E+04  4.2267425E+04  9.5706129E+03  1.6591403E+03  6.2437938E+01  3.1317146-317  8.0619116E+06
  1.3005375E-09  2.1233398E-01  6.3419897E+04  4.2267265E+04  9.5710922E+03  1.6591403E+03  6.4070106E+01  3.1317146-317  8.0619177E+06
  1.3282018E-09  2.1685064E-01  6.3420078E+04  4.2267107E+04  9.5715822E+03  1.6591403E+03  6.5712728E+01  3.1317146-317  8.0619239E+06
  1.3519917E-09  2.2073474E-01  6.3420260E+04  4.2266949E+04  9.5720830E+03  1.6591403E+03  6.7365812E+01  3.1317146-317  8.0619301E+06
  1.3757817E-09  2.2461883E-01  6.3420419E+04  4.2266815E+04  9.5725224E+03  1.6591403E+03  6.8795804E+01  3.1317146-317  8.0619355E+06
  1.3995717E-09  2.2850295E-01  6.3420579E+04  4.2266681E+04  9.5729699E+03  1.6591403E+03  7.0233528E+01  3.1317146-317  8.0619410E+06
