  6.1990093E-12  1.0120895E-03  7.3378832E+03  3.0011215E+02  2.9990787E+02  7.4980524E+03
  7.1101960E-12  1.1608556E-03  7.3378812E+03  3.0013142E+02  2.9989200E+02  7.5007766E+03
  8.0213832E-12  1.3096218E-03  7.3378791E+03  3.0015066E+02  2.9987614E+02  7.5032179E+03
  8.9325695E-12  1.4583879E-03  7.3378771E+03  3.0016989E+02  2.9986028E+02  7.5054911E+03
  9.8437567E-12  1.6071541E-03  7.3378751E+03  3.0018910E+02  2.9984442E+02  7.5076547E+03
  1.0754944E-11  1.7559203E-03  7.3378730E+03  3.0020829E+02  2.9982857E+02  7.5097416E+03
  1.1666131E-11  1.9046865E-03  7.3378710E+03  3.0022747E+02  2.9981271E+02  7.5117719E+03
  1.2940790E-11  2.1127954E-03  7.3378689E+03  3.0024663E+02  2.9979687E+02  7.5137583E+03
  1.4215450E-11  2.3209044E-03  7.3378661E+03  3.0027341E+02  2.9977470E+02  7.5168865E+03
  1.5490110E-11  2.5290135E-03  7.3378632E+03  3.0030016E+02  2.9975254E+02  7.5198616E+03
  1.6764769E-11  2.7371224E-03  7.3378603E+03  3.0032689E+02  2.9973039E+02  7.5227239E+03
  1.8039430E-11  2.9452316E-03  7.3378575E+03  3.0035358E+02  2.9970825E+02  7.5254991E+03
  1.9314089E-11  3.1533405E-03  7.3378546E+03  3.0038025E+02  2.9968610E+02  7.5282044E+03
  2.0588748E-11  3.3614494E-03  7.3378517E+03  3.0040690E+02  2.9966397E+02  7.5308520E+03
  2.1989660E-11  3.5901712E-03  7.3378488E+03  3.0043352E+02  2.9964184E+02  7.5334505E+03
  2.3390574E-11  3.8188932E-03  7.3378457E+03  3.0046275E+02  2.9961753E+02  7.5363374E+03
  2.4791485E-11  4.0476150E-03  7.3378425E+03  3.0049195E+02  2.9959322E+02  7.5391656E+03
  2.6192397E-11  4.2763367E-03  7.3378394E+03  3.0052112E+02  2.9956892E+02  7.5419425E+03
  2.7593309E-11  4.5050585E-03  7.3378362E+03  3.0055027E+02  2.9954463E+02  7.5446738E+03
  2.8994221E-11  4.7337802E-03  7.3378330E+03  3.0057940E+02  2.9952035E+02  7.5473638E+03
  3.0395135E-11  4.9625023E-03  7.3378298E+03  3.0060850E+02  2.9949608E+02  7.5500161E+03
  3.2053601E-11  5.2332740E-03  7.3378267E+03  3.0063759E+02  2.9947181E+02  7.5526333E+03
  3.3712071E-11  5.5040462E-03  7.3378229E+03  3.0067199E+02  2.9944310E+02  7.5558079E+03
  3.5370537E-11  5.7748179E-03  7.3378191E+03  3.0070637E+02  2.9941440E+02  7.5589226E+03
  3.7029006E-11  6.0455901E-03  7.3378154E+03  3.0074072E+02  2.9938571E+02  7.5619827E+03
  3.8687476E-11  6.3163624E-03  7.3378116E+03  3.0077505E+02  2.9935703E+02  7.5649924E+03
  4.0345942E-11  6.5871341E-03  7.3378078E+03  3.0080937E+02  2.9932836E+02  7.5679551E+03
  4.2004412E-11  6.8579063E-03  7.3378040E+03  3.0084366E+02  2.9929971E+02  7.5708736E+03
  4.3957530E-11  7.1767848E-03  7.3378003E+03  3.0087793E+02  2.9927107E+02  7.5737502E+03
  4.5910648E-11  7.4956633E-03  7.3377958E+03  3.0091829E+02  2.9923737E+02  7.5771895E+03
  4.7863767E-11  7.8145418E-03  7.3377913E+03  3.0095862E+02  2.9920369E+02  7.5805626E+03
  4.9816882E-11  8.1334197E-03  7.3377869E+03  3.0099895E+02  2.9917002E+02  7.5838736E+03
  5.1770000E-11  8.4522982E-03  7.3377824E+03  3.0103926E+02  2.9913637E+02  7.5871262E+03
  5.3723119E-11  8.7711767E-03  7.3377779E+03  3.0107957E+02  2.9910275E+02  7.5903232E+03
  5.5676237E-11  9.0900551E-03  7.3377734E+03  3.0111987E+02  2.9906914E+02  7.5934673E+03
  5.7962810E-11  9.4633756E-03  7.3377689E+03  3.0116017E+02  2.9903556E+02  7.5965604E+03
  6.0249384E-11  9.8366961E-03  7.3377637E+03  3.0120738E+02  2.9899627E+02  7.6002082E+03
  6.2535954E-11  1.0210016E-02  7.3377584E+03  3.0125459E+02  2.9895702E+02  7.6037799E+03
  6.4822531E-11  1.0583337E-02  7.3377531E+03  3.0130181E+02  2.9891780E+02  7.6072792E+03
  6.7109101E-11  1.0956657E-02  7.3377479E+03  3.0134906E+02  2.9887861E+02  7.6107094E+03
  6.9395678E-11  1.1329978E-02  7.3377426E+03  3.0139633E+02  2.9883946E+02  7.6140731E+03
  7.1682248E-11  1.1703298E-02  7.3377373E+03  3.0144364E+02  2.9880033E+02  7.6173729E+03
  7.4390159E-11  1.2145409E-02  7.3377320E+03  3.0149098E+02  2.9876124E+02  7.6206106E+03
  7.7098071E-11  1.2587519E-02  7.3377257E+03  3.0154713E+02  2.9871501E+02  7.6244530E+03
  7.9805982E-11  1.3029630E-02  7.3377194E+03  3.0160334E+02  2.9866883E+02  7.6282022E+03
  8.2513900E-11  1.3471742E-02  7.3377131E+03  3.0165964E+02  2.9862270E+02  7.6318621E+03
  8.5221811E-11  1.3913853E-02  7.3377068E+03  3.0171602E+02  2.9857662E+02  7.6354361E+03
  8.7929723E-11  1.4355964E-02  7.3377005E+03  3.0177249E+02  2.9853059E+02  7.6389269E+03
  9.0637634E-11  1.4798074E-02  7.3376941E+03  3.0182907E+02  2.9848462E+02  7.6423374E+03
  9.3877494E-11  1.5327034E-02  7.3376878E+03  3.0188576E+02  2.9843871E+02  7.6456696E+03
  9.7117360E-11  1.5855995E-02  7.3376802E+03  3.0195382E+02  2.9838388E+02  7.6496362E+03
  1.0035723E-10  1.6384957E-02  7.3376726E+03  3.0202206E+02  2.9832914E+02  7.6534850E+03
  1.0359709E-10  1.6913918E-02  7.3376650E+03  3.0209052E+02  2.9827448E+02  7.6572202E+03
  1.0683696E-10  1.7442879E-02  7.3376574E+03  3.0215919E+02  2.9821992E+02  7.6608459E+03
  1.1007683E-10  1.7971840E-02  7.3376497E+03  3.0222810E+02  2.9816544E+02  7.6643652E+03
  1.1331669E-10  1.8500800E-02  7.3376421E+03  3.0229726E+02  2.9811107E+02  7.6677815E+03
  1.1723797E-10  1.9141014E-02  7.3376344E+03  3.0236668E+02  2.9805679E+02  7.6710973E+03
  1.2115925E-10  1.9781227E-02  7.3376251E+03  3.0245117E+02  2.9799125E+02  7.6750256E+03
  1.2508053E-10  2.0421440E-02  7.3376158E+03  3.0253610E+02  2.9792587E+02  7.6788065E+03
  1.2900180E-10  2.1061651E-02  7.3376064E+03  3.0262150E+02  2.9786065E+02  7.6824446E+03
  1.3292308E-10  2.1701864E-02  7.3375971E+03  3.0270739E+02  2.9779559E+02  7.6859441E+03
  1.3684436E-10  2.2342077E-02  7.3375877E+03  3.0279379E+02  2.9773069E+02  7.6893091E+03
  1.4076564E-10  2.2982290E-02  7.3375783E+03  3.0288074E+02  2.9766596E+02  7.6925428E+03
  1.4557518E-10  2.3767527E-02  7.3375689E+03  3.0296825E+02  2.9760141E+02  7.6956484E+03
  1.5038473E-10  2.4552763E-02  7.3375573E+03  3.0307656E+02  2.9752252E+02  7.6993173E+03
  1.5519427E-10  2.5338000E-02  7.3375457E+03  3.0318581E+02  2.9744391E+02  7.7027956E+03
  1.6000380E-10  2.6123234E-02  7.3375341E+03  3.0329607E+02  2.9736560E+02  7.7060886E+03
  1.6481334E-10  2.6908470E-02  7.3375225E+03  3.0340736E+02  2.9728758E+02  7.7092013E+03
  1.6962289E-10  2.7693707E-02  7.3375108E+03  3.0351974E+02  2.9720987E+02  7.7121384E+03
  1.7443243E-10  2.8478943E-02  7.3374991E+03  3.0363325E+02  2.9713247E+02  7.7149041E+03
  1.8038282E-10  2.9450442E-02  7.3374873E+03  3.0374793E+02  2.9705540E+02  7.7175025E+03
  1.8633323E-10  3.0421944E-02  7.3374728E+03  3.0389179E+02  2.9696058E+02  7.7205016E+03
  1.9228364E-10  3.1393445E-02  7.3374582E+03  3.0403762E+02  2.9686629E+02  7.7232495E+03
  1.9823405E-10  3.2364947E-02  7.3374436E+03  3.0418549E+02  2.9677256E+02  7.7257533E+03
  2.0418446E-10  3.3336448E-02  7.3374289E+03  3.0433550E+02  2.9667939E+02  7.7280196E+03
  2.1013487E-10  3.4307949E-02  7.3374142E+03  3.0448770E+02  2.9658681E+02  7.7300547E+03
  2.1608526E-10  3.5279449E-02  7.3373994E+03  3.0464219E+02  2.9649483E+02  7.7318646E+03
  2.2328180E-10  3.6454402E-02  7.3373846E+03  3.0479903E+02  2.9640347E+02  7.7334549E+03
  2.3047835E-10  3.7629355E-02  7.3373666E+03  3.0499238E+02  2.9629394E+02  7.7350791E+03
  2.3767491E-10  3.8804311E-02  7.3373486E+03  3.0518943E+02  2.9618539E+02  7.7363928E+03
  2.4487145E-10  3.9979264E-02  7.3373305E+03  3.0539032E+02  2.9607784E+02  7.7374052E+03
  2.5206799E-10  4.1154217E-02  7.3373124E+03  3.0559515E+02  2.9597134E+02  7.7381252E+03
  2.5926454E-10  4.2329171E-02  7.3372942E+03  3.0580404E+02  2.9586591E+02  7.7385609E+03
  2.6646108E-10  4.3504124E-02  7.3372759E+03  3.0601645E+02  2.9576144E+02  7.7387617E+03
  2.7522483E-10  4.4934949E-02  7.3372576E+03  3.0623312E+02  2.9565811E+02  7.7386968E+03
  2.8398861E-10  4.6365779E-02  7.3372352E+03  3.0650337E+02  2.9553398E+02  7.7382418E+03
  2.9275238E-10  4.7796608E-02  7.3372127E+03  3.0678027E+02  2.9541165E+02  7.7374108E+03
  3.0151613E-10  4.9227434E-02  7.3371901E+03  3.0706398E+02  2.9529119E+02  7.7362159E+03
  3.1027991E-10  5.0658263E-02  7.3371675E+03  3.0735465E+02  2.9517266E+02  7.7346684E+03
  3.1904368E-10  5.2089093E-02  7.3371447E+03  3.0765243E+02  2.9505612E+02  7.7327793E+03
  3.2780743E-10  5.3519918E-02  7.3371219E+03  3.0795744E+02  2.9494163E+02  7.7305590E+03
  3.3838534E-10  5.5246934E-02  7.3370990E+03  3.0826980E+02  2.9482925E+02  7.7280178E+03
  3.4896322E-10  5.6973946E-02  7.3370712E+03  3.0865697E+02  2.9469656E+02  7.7245230E+03
  3.5954110E-10  5.8700957E-02  7.3370433E+03  3.0905517E+02  2.9456715E+02  7.7205913E+03
  3.7011901E-10  6.0427973E-02  7.3370152E+03  3.0946455E+02  2.9444113E+02  7.7162385E+03
  3.8069688E-10  6.2154985E-02  7.3369870E+03  3.0988524E+02  2.9431861E+02  7.7114800E+03
  3.9127476E-10  6.3881997E-02  7.3369587E+03  3.1031732E+02  2.9419970E+02  7.7063302E+03
  4.0185264E-10  6.5609008E-02  7.3369303E+03  3.1076088E+02  2.9408450E+02  7.7008033E+03
  4.1386475E-10  6.7570181E-02  7.3369017E+03  3.1121597E+02  2.9397314E+02  7.6949126E+03
  4.2587686E-10  6.9531355E-02  7.3368691E+03  3.1174675E+02  2.9385145E+02  7.6877989E+03
  4.3788897E-10  7.1492528E-02  7.3368364E+03  3.1229244E+02  2.9373499E+02  7.6802515E+03
  4.4990108E-10  7.3453701E-02  7.3368034E+03  3.1285300E+02  2.9362392E+02  7.6722876E+03
  4.6191319E-10  7.5414874E-02  7.3367703E+03  3.1342838E+02  2.9351838E+02  7.6639241E+03
  4.7392530E-10  7.7376047E-02  7.3367371E+03  3.1401849E+02  2.9341855E+02  7.6551768E+03
  4.8593741E-10  7.9337220E-02  7.3367036E+03  3.1462320E+02  2.9332456E+02  7.6460610E+03
  4.9963782E-10  8.1574036E-02  7.3366700E+03  3.1524237E+02  2.9323656E+02  7.6365915E+03
  5.1333823E-10  8.3810852E-02  7.3366315E+03  3.1596576E+02  2.9314365E+02  7.6253886E+03
  5.2703864E-10  8.6047667E-02  7.3365928E+03  3.1670741E+02  2.9305893E+02  7.6137642E+03
  5.4073905E-10  8.8284483E-02  7.3365538E+03  3.1746697E+02  2.9298262E+02  7.6017372E+03
  5.5443946E-10  9.0521299E-02  7.3365147E+03  3.1824408E+02  2.9291492E+02  7.5893259E+03
  5.6813987E-10  9.2758114E-02  7.3364753E+03  3.1903831E+02  2.9285604E+02  7.5765476E+03
  5.8184028E-10  9.4994930E-02  7.3364357E+03  3.1984925E+02  2.9280615E+02  7.5634190E+03
  5.9763633E-10  9.7573894E-02  7.3363958E+03  3.2067643E+02  2.9276546E+02  7.5499560E+03
  6.1343244E-10  1.0015287E-01  7.3363497E+03  3.2164913E+02  2.9273003E+02  7.5340654E+03
  6.2922855E-10  1.0273184E-01  7.3363032E+03  3.2264201E+02  2.9270732E+02  7.5177724E+03
  6.4502461E-10  1.0531080E-01  7.3362564E+03  3.2365429E+02  2.9269757E+02  7.5010982E+03
  6.6082071E-10  1.0788978E-01  7.3362094E+03  3.2468517E+02  2.9270102E+02  7.4840630E+03
  6.7661682E-10  1.1046875E-01  7.3361620E+03  3.2573383E+02  2.9271791E+02  7.4666856E+03
  6.9241288E-10  1.1304771E-01  7.3361144E+03  3.2679947E+02  2.9274844E+02  7.4489842E+03
  7.1078175E-10  1.1604673E-01  7.3360665E+03  3.2788126E+02  2.9279280E+02  7.4309762E+03
  7.2915063E-10  1.1904575E-01  7.3360104E+03  3.2915753E+02  2.9286171E+02  7.4097171E+03
  7.4751951E-10  1.2204477E-01  7.3359539E+03  3.3045329E+02  2.9294982E+02  7.3880891E+03
  7.6588839E-10  1.2504379E-01  7.3358970E+03  3.3176729E+02  2.9305736E+02  7.3661150E+03
  7.8425721E-10  1.2804280E-01  7.3358398E+03  3.3309834E+02  2.9318451E+02  7.3438167E+03
  8.0262609E-10  1.3104182E-01  7.3357821E+03  3.3444523E+02  2.9333144E+02  7.3212149E+03
  8.2099497E-10  1.3404084E-01  7.3357240E+03  3.3580685E+02  2.9349829E+02  7.2983289E+03
  8.4160432E-10  1.3740565E-01  7.3356656E+03  3.3718207E+02  2.9368516E+02  7.2751772E+03
  8.6221367E-10  1.4077047E-01  7.3355995E+03  3.3873961E+02  2.9391860E+02  7.2489204E+03
  8.8282302E-10  1.4413528E-01  7.3355330E+03  3.4031155E+02  2.9417740E+02  7.2223723E+03
  9.0343231E-10  1.4750008E-01  7.3354659E+03  3.4189654E+02  2.9446154E+02  7.1955547E+03
  9.2404166E-10  1.5086489E-01  7.3353984E+03  3.4349327E+02  2.9477097E+02  7.1684884E+03
  9.4465101E-10  1.5422971E-01  7.3353303E+03  3.4510055E+02  2.9510561E+02  7.1411924E+03
  9.6526030E-10  1.5759451E-01  7.3352618E+03  3.4671721E+02  2.9546532E+02  7.1136851E+03
  9.8944491E-10  1.6154304E-01  7.3351927E+03  3.4834219E+02  2.9584990E+02  7.0859837E+03
  1.0136294E-09  1.6549156E-01  7.3351111E+03  3.5025771E+02  2.9633236E+02  7.0532774E+03
  1.0378140E-09  1.6944009E-01  7.3350287E+03  3.5218180E+02  2.9684831E+02  7.0203494E+03
  1.0619985E-09  1.7338861E-01  7.3349457E+03  3.5411308E+02  2.9739726E+02  6.9872222E+03
  1.0861830E-09  1.7733712E-01  7.3348619E+03  3.5605025E+02  2.9797863E+02  6.9539173E+03
  1.1103676E-09  1.8128565E-01  7.3347775E+03  3.5799215E+02  2.9859177E+02  6.9204543E+03
  1.1345521E-09  1.8523417E-01  7.3346924E+03  3.5993771E+02  2.9923601E+02  6.8868515E+03
  1.1622163E-09  1.8975080E-01  7.3346066E+03  3.6188594E+02  2.9991059E+02  6.8531264E+03
  1.1898806E-09  1.9426744E-01  7.3345075E+03  3.6411602E+02  3.0071812E+02  6.8144483E+03
  1.2175448E-09  1.9878407E-01  7.3344076E+03  3.6634725E+02  3.0156311E+02  6.7756524E+03
  1.2452090E-09  2.0330071E-01  7.3343068E+03  3.6857856E+02  3.0244428E+02  6.7367598E+03
  1.2728732E-09  2.0781735E-01  7.3342050E+03  3.7080899E+02  3.0336030E+02  6.6977898E+03
  1.3005375E-09  2.1233398E-01  7.3341024E+03  3.7303768E+02  3.0430982E+02  6.6587605E+03
  1.3282018E-09  2.1685064E-01  7.3339988E+03  3.7526386E+02  3.0529148E+02  6.6196887E+03
  1.3519917E-09  2.2073474E-01  7.3338943E+03  3.7748687E+02  3.0630390E+02  6.5805900E+03
  1.3757817E-09  2.2461883E-01  7.3338037E+03  3.7939605E+02  3.0719836E+02  6.5469326E+03
  1.3995717E-09  2.2850295E-01  7.3337124E+03  3.8130207E+02  3.0811365E+02  6.5132757E+03
  1.4233617E-09  2.3238705E-01  7.3336205E+03  3.8320465E+02  3.0904893E+02  6.4796275E+03
  1.4471516E-09  2.3627114E-01  7.3335278E+03  3.8510350E+02  3.1000332E+02  6.4459961E+03
  1.4709417E-09  2.4015526E-01  7.3334345E+03  3.8699839E+02  3.1097598E+02  6.4123886E+03
  1.4991328E-09  2.4475792E-01  7.3333405E+03  3.8888911E+02  3.1196607E+02  6.3788120E+03
  1.5273240E-09  2.4936059E-01  7.3332283E+03  3.9112335E+02  3.1316044E+02  6.3391027E+03
  1.5555151E-09  2.5396325E-01  7.3331151E+03  3.9335122E+02  3.1437683E+02  6.2994556E+03
  1.5837062E-09  2.5856591E-01  7.3330009E+03  3.9557249E+02  3.1561395E+02  6.2598813E+03
  1.6118975E-09  2.6316860E-01  7.3328858E+03  3.9778695E+02  3.1687057E+02  6.2203892E+03
  1.6400886E-09  2.6777126E-01  7.3327697E+03  3.9999446E+02  3.1814549E+02  6.1809879E+03
  1.6734516E-09  2.7321830E-01  7.3326526E+03  4.0219486E+02  3.1943755E+02  6.1416862E+03
  1.7068146E-09  2.7866536E-01  7.3325129E+03  4.0478917E+02  3.2098700E+02  6.0953356E+03
  1.7401775E-09  2.8411241E-01  7.3323718E+03  4.0737328E+02  3.2255718E+02  6.0491467E+03
  1.7735405E-09  2.8955945E-01  7.3322294E+03  4.0994709E+02  3.2414642E+02  6.0031316E+03
  1.8069035E-09  2.9500651E-01  7.3320856E+03  4.1251053E+02  3.2575316E+02  5.9573014E+03
  1.8402664E-09  3.0045355E-01  7.3319404E+03  4.1506358E+02  3.2737592E+02  5.9116665E+03
  1.8736295E-09  3.0590062E-01  7.3317939E+03  4.1760621E+02  3.2901331E+02  5.8662373E+03
  1.9139256E-09  3.1247962E-01  7.3316461E+03  4.2013847E+02  3.3066402E+02  5.8210231E+03
  1.9542219E-09  3.1905865E-01  7.3314658E+03  4.2318264E+02  3.3267347E+02  5.7667382E+03
  1.9945183E-09  3.2563769E-01  7.3312834E+03  4.2621186E+02  3.3469859E+02  5.7127938E+03
  2.0348146E-09  3.3221673E-01  7.3310991E+03  4.2922621E+02  3.3673750E+02  5.6592049E+03
  2.0751108E-09  3.3879573E-01  7.3309128E+03  4.3222585E+02  3.3878852E+02  5.6059851E+03
  2.1154071E-09  3.4537476E-01  7.3307246E+03  4.3521094E+02  3.4085005E+02  5.5531477E+03
  2.1557034E-09  3.5195380E-01  7.3305343E+03  4.3818168E+02  3.4292068E+02  5.5007044E+03
  2.2093117E-09  3.6070622E-01  7.3303421E+03  4.4113827E+02  3.4499909E+02  5.4486672E+03
  2.2629202E-09  3.6945868E-01  7.3300833E+03  4.4504938E+02  3.4777370E+02  5.3801169E+03
  2.3165284E-09  3.7821110E-01  7.3298211E+03  4.4893640E+02  3.5055745E+02  5.3123262E+03
  2.3701366E-09  3.8696352E-01  7.3295553E+03  4.5279982E+02  3.5334804E+02  5.2453182E+03
  2.4237451E-09  3.9571598E-01  7.3292859E+03  4.5664023E+02  3.5614350E+02  5.1791134E+03
  2.4773533E-09  4.0446840E-01  7.3290131E+03  4.6045819E+02  3.5894208E+02  5.1137304E+03
  2.5309616E-09  4.1322082E-01  7.3287367E+03  4.6425423E+02  3.6174221E+02  5.0491871E+03
  2.5918811E-09  4.2316692E-01  7.3284569E+03  4.6802894E+02  3.6454254E+02  4.9854988E+03
  2.6528003E-09  4.3311299E-01  7.3281345E+03  4.7229307E+02  3.6772342E+02  4.9141889E+03
  2.7137196E-09  4.4305905E-01  7.3278076E+03  4.7653119E+02  3.7090151E+02  4.8440190E+03
  2.7746389E-09  4.5300512E-01  7.3274762E+03  4.8074410E+02  3.7407555E+02  4.7750044E+03
  2.8355581E-09  4.6295118E-01  7.3271402E+03  4.8493260E+02  3.7724443E+02  4.7071581E+03
  2.8964774E-09  4.7289725E-01  7.3267996E+03  4.8909746E+02  3.8040722E+02  4.6404908E+03
  2.9573967E-09  4.8284331E-01  7.3264545E+03  4.9323943E+02  3.8356315E+02  4.5750107E+03
  3.0099692E-09  4.9142665E-01  7.3261048E+03  4.9735924E+02  3.8671156E+02  4.5107237E+03
  3.0625416E-09  5.0000994E-01  7.3257993E+03  5.0089748E+02  3.8942222E+02  4.4562006E+03
  3.1151142E-09  5.0859327E-01  7.3254905E+03  5.0442018E+02  3.9212657E+02  4.4025707E+03
  3.1676865E-09  5.1717657E-01  7.3251782E+03  5.0792781E+02  3.9482439E+02  4.3498337E+03
  3.2202591E-09  5.2575990E-01  7.3248625E+03  5.1142078E+02  3.9751546E+02  4.2979889E+03
  3.2728315E-09  5.3434320E-01  7.3245434E+03  5.1489952E+02  4.0019964E+02  4.2470338E+03
  3.3341732E-09  5.4435824E-01  7.3242210E+03  5.1836441E+02  4.0287679E+02  4.1969657E+03
  3.3955147E-09  5.5437324E-01  7.3238404E+03  5.2239017E+02  4.0599141E+02  4.1396680E+03
  3.4568564E-09  5.6438828E-01  7.3234552E+03  5.2639825E+02  4.0909623E+02  4.0835639E+03
  3.5181979E-09  5.7440328E-01  7.3230653E+03  5.3038927E+02  4.1219120E+02  4.0286439E+03
  3.5795397E-09  5.8441832E-01  7.3226708E+03  5.3436378E+02  4.1527629E+02  3.9748977E+03
  3.6408812E-09  5.9443332E-01  7.3222717E+03  5.3832237E+02  4.1835152E+02  3.9223129E+03
  3.7176542E-09  6.0696777E-01  7.3218679E+03  5.4226556E+02  4.2141691E+02  3.8708767E+03
  3.7944268E-09  6.1950215E-01  7.3213560E+03  5.4717966E+02  4.2523958E+02  3.8081020E+03
  3.8711998E-09  6.3203660E-01  7.3208369E+03  5.5207146E+02  4.2904708E+02  3.7470742E+03
  3.9479724E-09  6.4457098E-01  7.3203105E+03  5.5694196E+02  4.3283968E+02  3.6877606E+03
  4.0247454E-09  6.5710543E-01  7.3197768E+03  5.6179236E+02  4.3661776E+02  3.6301181E+03
  4.1015184E-09  6.6963988E-01  7.3192358E+03  5.6662326E+02  4.4038143E+02  3.5741223E+03
  4.1782910E-09  6.8217426E-01  7.3186876E+03  5.7143551E+02  4.4413098E+02  3.5197374E+03
  4.2788234E-09  6.9858782E-01  7.3181321E+03  5.7622989E+02  4.4786669E+02  3.4669264E+03
  4.3793554E-09  7.1500130E-01  7.3173938E+03  5.8248216E+02  4.5273805E+02  3.4000950E+03
  4.4798878E-09  7.3141486E-01  7.3166430E+03  5.8870694E+02  4.5758705E+02  3.3358103E+03
  4.5804198E-09  7.4782835E-01  7.3158798E+03  5.9490592E+02  4.6241455E+02  3.2739850E+03
  4.6809522E-09  7.6424190E-01  7.3151042E+03  6.0108063E+02  4.6722130E+02  3.2145328E+03
  4.7814841E-09  7.8065539E-01  7.3143161E+03  6.0723262E+02  4.7200818E+02  3.1573667E+03
  4.8820165E-09  7.9706894E-01  7.3135157E+03  6.1336328E+02  4.7677596E+02  3.1024020E+03
  4.9883411E-09  8.1442817E-01  7.3127029E+03  6.1947404E+02  4.8152553E+02  3.0495539E+03
  5.0946662E-09  8.3178747E-01  7.3118297E+03  6.2591661E+02  4.8652978E+02  2.9958739E+03
  5.2009912E-09  8.4914677E-01  7.3109427E+03  6.3233991E+02  4.9151554E+02  2.9443742E+03
  5.3073158E-09  8.6650600E-01  7.3100419E+03  6.3874533E+02  4.9648374E+02  2.8949626E+03
  5.4136408E-09  8.8386530E-01  7.3091273E+03  6.4513423E+02  5.0143529E+02  2.8475497E+03
  5.5199659E-09  9.0122460E-01  7.3081989E+03  6.5150797E+02  5.0637117E+02  2.8020486E+03
  5.6262905E-09  9.1858382E-01  7.3072567E+03  6.5786779E+02  5.1129227E+02  2.7583760E+03
  5.7378760E-09  9.3680199E-01  7.3063008E+03  6.6421490E+02  5.1619946E+02  2.7164521E+03
  5.8494616E-09  9.5502015E-01  7.3052828E+03  6.7086365E+02  5.2133545E+02  2.6742504E+03
  5.9610467E-09  9.7323824E-01  7.3042496E+03  6.7750100E+02  5.2645810E+02  2.6338045E+03
  6.0726322E-09  9.9145641E-01  7.3032014E+03  6.8412817E+02  5.3156835E+02  2.5950332E+03
  6.1842178E-09  1.0096746E+00  7.3021381E+03  6.9074642E+02  5.3666720E+02  2.5578589E+03
  6.2958029E-09  1.0278927E+00  7.3010598E+03  6.9735687E+02  5.4175555E+02  2.5222077E+03
  6.4073885E-09  1.0461108E+00  7.2999664E+03  7.0396060E+02  5.4683428E+02  2.4880098E+03
  6.5650971E-09  1.0718593E+00  7.2988581E+03  7.1055873E+02  5.5190432E+02  2.4551981E+03
  6.7228058E-09  1.0976079E+00  7.2972661E+03  7.1987638E+02  5.5905671E+02  2.4110685E+03
  6.8805140E-09  1.1233563E+00  7.2956443E+03  7.2918765E+02  5.6619580E+02  2.3694138E+03
  7.0382226E-09  1.1491048E+00  7.2939927E+03  7.3849518E+02  5.7332384E+02  2.3300784E+03
  7.1959313E-09  1.1748533E+00  7.2923114E+03  7.4780154E+02  5.8044311E+02  2.2929177E+03
